,title,price,time,content,like,Attention,location
2_40,중고폰매입 아이폰.아이폰12아이폰11.아이폰XS.아이폰X.S20.노트20,"999,000원",2일 전,"*** 필독 번톡알림이 울리지 않아 답변이 늦을수 있습니다. 카톡.문자.전화로 연락주시면 빠른답변드리겠습니다 ***


[24시간 친절상담]

카카오톡 1:1오픈채팅 
https://open.kakao.com/o/sIYqIl5

CACA0 : may1318

메이통신 연락처 : ０１０-５９２６-１５０３

통화.문자 ０１０-５９２６-１５０３


안녕하세요~~!!! 
최고가로 매입하는 중고폰 매입전문업체 
메이통신입니다. 

저희 메이통신으로 연락주시면 
최고가격으로 매입해드리도록 하겠습니다. 

CACA0 : may1318 (24시간 상담환영) 
메이통신 연락처 : ０１０-５９２６-１５０３

★☆ 모든 중고폰 & 파손액정 최고가 매입 ☆★


 [] 방문주소 []  

서울시 금천구 가산디지털1로 84 에이스하이앤드8차 메이통신

7호선 가산디지털단지역 도보 10분거리

※찜.팔로우 3천원 쏩니다!!※

○ 택배로 보내실때 박스.유심.필름.케이스 
    전부 빼고 보내주세요 
    모두 폐기처분합니다. ○ 


[ 침수.파손.고장폰도 최고가 매입 ]

[ 분실.습득폰은 절대매입하지 않습니다 ]

[ 택배거래시 도착당일 제품확인후 
  신속.정확하게 최고가로 입금해드립니다 ]



 
 ☆ 휴대폰은 꼭 초기화해서 보내주세요  초기화안된폰은 매입안됩니다  ☆",510,38573,서울특별시 금천구 가산동지역인증
2_41,애플워치 스트랩,"10,000원",19시간 전,"새상품
애플워치 가죽스트랩(에토프)
38/40-1개(판매완료)
42/44-1개
각각 만원씩
우편은 무료로 보내드려요(5일소요예정,조회안됨)
준등기원하시면-1500원 추가 가능😊",2,191,부산광역시 해운대구 좌제3동지역인증
2_42,애플워치se 44 팝니다 풀박 풀구성 인증서,"320,000원",19시간 전,"1월에 사고 3번도 안찬 s급입니다 
정면 후면 옆면 필름 다 붙어있고 
남은 필름, 밴드,시계줄 조절기 같이드려요
하자없습니다",6,87,경기도 용인시 처인구 중앙동
2_43,"애플워치 케이스밴드,충전거치대 팝니다","30,000원",18시간 전,"애플워치 케이스밴드, 충전거치대 팝니다
일괄로 팝니다
부산 직거래 됩니다",6,1716,부산광역시 부산진구 전포제1동지역인증
2_44,애플워치 애플정품 40mm 38mm 핑크샌드 스포츠밴드,"30,000원",19시간 전,"애플워치 애플스토어 정품
40mm 핑크샌드 스포츠밴드
38미리 호환가능

박스 있으며 짧은밴드는 미사용 새제품이며
긴줄도 번들거림 적고 깔끔합니다 ^^

2주정도 사용한거에요

택배비포함 3만원  입니다
그 이상 네고는 불가합니다
혹여 직거래 오시는분은 경기 군포역 입니다
번개톡주세요!",0,6,경기도 군포시 군포1동지역인증
2_45,애플워치 스트랩,"10,000원",19시간 전,"새상품
애플워치 가죽스트랩(에토프)
38/40-1개(판매완료)
42/44-1개
각각 만원씩
우편은 무료로 보내드려요(5일소요예정,조회안됨)
준등기원하시면-1500원 추가 가능😊",2,191,부산광역시 해운대구 좌제3동지역인증
2_46,"애플워치 케이스밴드,충전거치대 팝니다","30,000원",18시간 전,"애플워치 케이스밴드, 충전거치대 팝니다
일괄로 팝니다
부산 직거래 됩니다",6,1716,부산광역시 부산진구 전포제1동지역인증
2_47,애플워치3 42mm 셀룰러버전,"230,000원",19시간 전,"애플워치3 42mm 셀룰러버전입니다.
배터리 성능 98프로이고 깨끗하게 사용하였습니다. 
구성은 풀박스 구성이고 추가로 정품은 아니지만 사용하던 밀레니즈루프와 애플워치 전용 충전기 함께 드립니다. 
많은 연락 부탁드립니다~^^!",8,243,인천광역시 서구 신현원창동
2_48,애플워치5 에르메스 느와르 (누아르) 40mm 셀룰러,"1,050,000원",18시간 전,"애플워치5 에르메스 느와르 40mm 입니다

가죽줄, 스포츠밴드 쇼핑백 포함 풀구성품 입니다

조심히 착용해서 상태 매우 좋습니다

배터리 성능 91% 입니다

리퍼기간 22년 3월 24일까지 넉넉히 남았습니다

***-****-**** / 서울 강동 고덕 직거래만 합니다",13,2169,서울특별시 강동구 고덕제1동지역인증
2_49,애플워치5 에르메스 느와르 (누아르) 40mm 셀룰러,"1,050,000원",18시간 전,"애플워치5 에르메스 느와르 40mm 입니다

가죽줄, 스포츠밴드 쇼핑백 포함 풀구성품 입니다

조심히 착용해서 상태 매우 좋습니다

배터리 성능 91% 입니다

리퍼기간 22년 3월 24일까지 넉넉히 남았습니다

***-****-**** / 서울 강동 고덕 직거래만 합니다",13,2169,서울특별시 강동구 고덕제1동지역인증
2_50,애플워치 se 미개봉,"380,000원",19시간 전,,0,178,부산광역시 사하구 괴정제4동지역인증
2_51,애플워치6 40mm,"380,000원",20시간 전,애플워치 6 40mm 스그 풀박팝니다. 에케플 가입은 안되있구요 네고 가능하고 택배거래 직거래 다 가능해요 배터리 효율은 100퍼센트에 찍힘 긁힘 등 없습니다.,4,84,광주광역시 북구 매곡동지역인증
2_52,애플워치 6 44mm GPS 스페이스 그레이(AC+),"540,000원",18시간 전,"애플워치 6 44mm GPS 알루미늄(AC+)
스페이스 그레이 + 스포츠밴드(블랙)  
제조 20.12 / 애케플 만료 23.01.22
러닝 용도로 오픈마켓에서 21.01.22 구매
잘 사용하지 않아 충전하여 보관 후 판매
액정 흠집 있음
테두리 찍힘 등 이상 없음
S/M 밴드, 케이블 사용
사제 밴드 3종
직거래(경기도 부천 중동) / 택배
교환문의에 답장 안합니다.",5,259,경기도 부천시 중동지역인증
2_53,애플워치4 44mm 나이키 셀룰러 스페이스그레이,"380,000원",18시간 전,"애플워치4 나이키 셀룰러 44mm 스페이스그레이

1. 제품 초기화 상태이며 사용감이 없어 보일 정도로 생활기스는 거의 없는 상태라고 봐도 무방(액정보호필름 부착하여 사용)

2. 셀룰러 버전이기에 독립적으로 통신사 가입하여 사용 가능하며 블루투스로만 연결하여 사용가능
(휴대폰없이 사용하는 셀룰러모드 진짜편합니다) 
어떤 통신사도 상관없이 워치상에서 셀룰러 가입가능

3. 구성품은 풀박그대로이며 정품 밴드는 최초 구매시 상태 그대로. 충전기는 하자가 있어 판매품목에서 제외. 충전선은 아주 약간의 사용감있으나 하자없음. 

아마도 제품의 컨디션으로만 치면 S급이라고 자부합니다. 물건을 깨끗하게 쓰는 습관이 있으니 걱정안하셔도 될듯합니다. 

거래지역은 노원역(상계 주공3단지)",12,1180,서울특별시 노원구 상계6.7동지역인증
2_54,애플워치 44 가죽 스트랩,"20,000원",20시간 전,"23일에 도착한 물건입니다
상태는 말할것도 없고 여기가 카페에서 커넥터 유격없다고 유명한 곳인데 사진처럼 유격 없습니다
가죽품질또한 우수합니다
색상이 갖고있는 솔로루프색상과 겹쳐 많이 안찰것 같아 판매합니다
***-****-**** 연락주세요",1,25,부산광역시 서구 암남동지역인증
2_55,애플워치6 40mm,"380,000원",20시간 전,애플워치 6 40mm 스그 풀박팝니다. 에케플 가입은 안되있구요 네고 가능하고 택배거래 직거래 다 가능해요 배터리 효율은 100퍼센트에 찍힘 긁힘 등 없습니다.,4,84,광주광역시 북구 매곡동지역인증
2_56,애플워치 나이키 정품 스트랩,"40,000원",19시간 전,"미개봉 애플워치 나이키 스트랩 입니다
40mm
택미포40000원
영등포역 직거래 가능",4,687,서울특별시 영등포구 영등포동지역인증
2_57,애플워치 시리즈(6) [애플케어플러스 애케플]싸게판매,"820,000원",19시간 전,"애플워치 시리즈(6)
ㅁ색상:그라 파이트 , 그래 파이트 (블랙)
ㅁ상태:A급 (파손 찍힘 x) 생활기스정도 존재합니다.
ㅁ구성품:박스 , 라이트닝 케이블
ㅁ사이즈:40mm
ㅁ스테인리스 스틸 (스테인레스 스틸)케이스

애플케어플러스 애케플 가입되어있어요 ~ !
2022.10.13일 까지 유효 합니다. 
사용 잘 안하는 알리발 밴드 몇개 같이 드립니다.

판매 가격:820,000원 (흥정 네고 할인 x)
문자 5통 이하 거래시 -20,000원 네고 해드립니다.

44mm 넘어가려고 판매합니다 싸게팝니다 ~ 

경기도 안양 (관악역 ~ 석수2동 320-14) 직거래 ok
택배거래:편의점 & 우체국 (착불) 구매자 부담 (선불)
2859 4449 연락주세요 ~ !!",0,39,경기도 안양시 만안구 석수2동
2_58,애플워치3 38mm gps 상태s급,"180,000원",19시간 전,"기스 없구여 상태좋습니다
풀박스고 스트랩은 하나더 드릴게요!
서울 영등포나 당산쪽 직거래 원해요.
",21,210,서울특별시 영등포구 영등포본동지역인증
2_59,애플워치3,"180,000원",21시간 전,"애플워치3 판매합니다

📌판매가격 :18만원

📌택배배송

📌쿨거래 시 무료배송 드립니다.

📌큰기스는 따로 없고 액정에 살짝 생활기스가 있지만
티가 안납니다~^^",2,105,대전광역시 서구 용문동
2_60,"(웨어러블)에어팟,애플워치.최고가 매입!!","777,777,777원",1달 전,"번개장터에 드디어 ⭐노란마켓⭐이 떴다!

❤매입 특별기간❤
""지금 중고폰 판매시 최대 5만원 추가지급"" 
-

❓
개인거래여서 잠수타면 어떡하지 걱정되시나요?
생각했던 금액이 아닐까봐 걱정되시나요?

❗
이제는 그런 걱정 할 필요 없습니다!

믿을만한 브랜드여서 믿고 보낼수 있고,
금액이 안맞아도 무료반송이여서, 부담 없이 보내실수 있습니다.

보내기 귀찮다 ,너무 번거롭다 하면
노란마켓은 기사님께서 직접 픽업도 하러 가십니다.
*픽업요청은 번개톡 또는 직통상담으로 신청하시면 됩니다.

-

※ 중고거래 특성상 사기당하는 경우가 자주 발생하고,
말도 안되는 이유로 금액을 낮게 측정하는 경우가 많습니다.

그 . 래 . 서 
노란마켓은 고객님께서 금액이 마음에 들지 않으면
⛔무ㆍ조ㆍ건ㆍ무ㆍ료ㆍ반ㆍ송 ⛔

모르는 불안한 업체에 기계보냈다가 후회하지마시고,
인증된 법인기업 노란마켓에 보내주세요!


-

⭐️거래방법
①상담 후 택배 보내주시면 즉시 검사후 연락 드리고 바로 현금이체 해드립니다!
②택배 보낸 후 문자로 보내시는 제품, 계좌번호, 운송장을 남겨주세요.
③후기에 별 다섯개 + 팔로잉하고 인증샷 보내면 5천원 추가로 드립니다! 

⭐️택배주소
받는 이 : 노란마켓 번개장터 매입팀
전화번호 : ***-****-**** [매입팀 직통번호]
주소 : 서울특별시 광진구 군자로 70, 2층 노란마켓 본사 매입2팀

⭐️노란마켓 직통상담💁🏻 ♀️
카톡상담 이용시 더 빠른 답변을 받을 수 있습니다.
문의번호 : ***-****-****
카카오톡 : ****://pf.kakao.com/_rajsxb

무료배송으로 했더니 타업체들의 영업방해 목적 배송이 늘어나네요, 
실매입가 만원미만 또는 폐폰은 택배비 지원이 불가능합니다.",123,8089,서울특별시 광진구 군자동
2_61,애플워치 시리즈(6) [애플케어플러스 애케플]싸게판매,"820,000원",19시간 전,"애플워치 시리즈(6)
ㅁ색상:그라 파이트 , 그래 파이트 (블랙)
ㅁ상태:A급 (파손 찍힘 x) 생활기스정도 존재합니다.
ㅁ구성품:박스 , 라이트닝 케이블
ㅁ사이즈:40mm
ㅁ스테인리스 스틸 (스테인레스 스틸)케이스

애플케어플러스 애케플 가입되어있어요 ~ !
2022.10.13일 까지 유효 합니다. 
사용 잘 안하는 알리발 밴드 몇개 같이 드립니다.

판매 가격:820,000원 (흥정 네고 할인 x)
문자 5통 이하 거래시 -20,000원 네고 해드립니다.

44mm 넘어가려고 판매합니다 싸게팝니다 ~ 

경기도 안양 (관악역 ~ 석수2동 320-14) 직거래 ok
택배거래:편의점 & 우체국 (착불) 구매자 부담 (선불)
2859 4449 연락주세요 ~ !!",0,39,경기도 안양시 만안구 석수2동
2_62,애플워치 투명 스트랩 투명줄,"8,000원",19시간 전,"애플워치 6 5 4 3 SE에 사용가능한 투명 스트랩입니다
사이즈는 38/40,42/44mm 둘 다 있습니다
줄 길이 조절 가능한 줄조절기 같이 드려요!!


분당 금곡동 직거래 또는 택배거래 가능합니다!
택배거래는 1,500원 추가됩니다!
여러개 구매하시면 투명 범퍼 케이스 드려요!!
편하게 연락주세요!",11,280,경기도 성남시 분당구 금곡동지역인증
2_63,애플워치3 38mm(가격인하),"170,000원",20시간 전,"★ 애플워치3 38mm

★ 실버 / LTE

★ 사진대로 전체적인상태 우수합니다^^

★ 배터리 성능치 97%

★ 사진대로 풀구성이며 박스만 없습니다.

★ 안양 직거래및 전국 택배가능

★ 당연히 번개페이 가능합니다.",9,142,경기도 안양시 동안구 부흥동
2_64,애플워치se 44 실버 삽니다,"270,000원",19시간 전,"사용감 없는 중고나 
미개봉 제품 삽니다 
서울 직거래 돼요!!",2,556,서울특별시 은평구 불광제2동지역인증
2_65,"(미개봉,새상품) 애플워치se & 애플워치6  일반,나이키 (네고가능)","260,000원",16시간 전,"✨ 상세내용 필독 후 문의 바랍니다!✨

▶상점정보: 개인판매자가 아닌 전문업체입니다. 부가세 포함 결제시 현금영수증/세금계산서 발행 가능하며 거주 지역에 따라 직접 배송, 택배비 무료 서비스 지원 드리고 있습니다.

▶기본 소요기간 연장으로 인한 판매가 임시 인하 되었음을 안내드립니다.

▶배송기간: A상품 3~5개월 소요품/B상품 8주 소요품 중 선택 가능

-.A 3-5개월 배송 소요품 프로모션 할인가 (미개봉,애플코리아)
▶3~5개월내 수령 가능 제품 가격

✨애플워치se 40mm gps (가능수량한정)  - 26만원
✨애플워치se 44mm gps (스그,실버,골드) - 32만원
✨애플워치6 40mm gps (스그,실버,골드) -> 40만원 
✨애플워치6 44mm gps (스그,실버,골드) -> 44만원

-. 나이키 버젼 별도 추금 없음 
-. 셀룰러 추금 4~12만원 발생 (별도문의) 

▶추가 할인:  2월 이벤트 학생네고 적용 (이벤트 2월 28일  마감) 
                      3월 이벤트 당일결제시 쿨거래네고 인상적용/ 부가세 할인 이벤트

▶위 기제된 모든 가격은 부가세 비포함된 현금가 입니다.  (부가세 포함시 현금영수증 발행 가능합니다)

▶애케플 가입 가능한 애플코리아 미개봉 정품 상품만 취급하며 리퍼 및 가개통 상품은 별도 판매하지 않습니다.

▶직거래 문의: 주문시 신규재고 발주드리는 시스템입니다. 프로모션 상품은 직거래가 어렵습니다.(미리 주문후 방문수령가능)

▶주문전 주의 사항: 배송기간이 상당히 오래 소요되는 상품이오니 충분히 고민하신후 문의 부탁 드립니다. 코로나 19 문제로 물류 공급이 원활하지 않습니다. 물류지연이 빈번히 발생되고 있으며 이에 따른 배송트러블로 단가 인하되었습니다. 저렴한 가격만 보고 문의 주시는것보다는 상점 후기 참고 및 판매글 본문 내용에 적힌 기본 소요 배송기간을 꼭 참고하신 후에 구매 결정해주시면 감사드리겠습니다. 

▶배송지연 발생시 ""배송지연 보상금 페이백"" 정책 운영중입니다.
     -> 꿀잼상점 플러스친구 게시판에 공지하였습니다.

▶번개페이 문의: 번개페이는 꼭 카드결제가 필요하신 분들만 받겠습니다. 안전결제가 아닌 단순 카드결제 수단으로만 사용드리니 결제 진행전에 꼭 상담후에 진행해주세요,상담 진행 없이 임의 결제 진행 즉시 취소처리 드립니다.안전결제x)

▶상담 플랫폼:모든 배송 문의는 카카오톡 플러스친구: @꿀잼상점 검색후 문의부탁드립니다.오픈카톡이 아닌 기업용 플러스친구로 검색후 문의 부탁드립니다. 평일 오전9시~저녁18시 상담사 실시간 대기

▶할인가로 구매하신 경우 상품수령후 포토후기 필수
",2173,112270,전국
2_66,애플워치3 38mm(가격인하),"170,000원",20시간 전,"★ 애플워치3 38mm

★ 실버 / LTE

★ 사진대로 전체적인상태 우수합니다^^

★ 배터리 성능치 97%

★ 사진대로 풀구성이며 박스만 없습니다.

★ 안양 직거래및 전국 택배가능

★ 당연히 번개페이 가능합니다.",9,142,경기도 안양시 동안구 부흥동
2_67,애플워치se 삽니다,"280,000원",21시간 전,"애플워치 삽니다

가격은 28-30까지 생각중이고
선물용이라 , 풀박이 상태 괜찮은거 원해요
배터리 95-100 정도 됬으면 좋겠어요

거래는 번게페이로 했으면 좋겠습니다.
상품은 받자마자 구매 확정 해드려요 

많은 연락 주세요",0,54,서울특별시 송파구 삼전동지역인증
2_68,애플워치3 스그 미개봉,"215,000원",19시간 전,,4,198,전국
2_69,애플워치se40mm 실버 gps모델,"315,000원",20시간 전,"애플워치 se 40mm 실버색상
애플스토어 온라인으로 주문해서 4월 10일날 받았고
착용 두번밖에 안했습니다
애플워치 케이스 계속 끼고 있어서 생활 기스 조차도 없습니다, 풀박스에 밀레니즈루프스트랩과 케이스까지 같이 보내드릴게요
사진 궁금하신분은 찍어서 보내드릴게요 연락 주세요!",5,83,전국
2_70,중고폰매입 아이폰.아이폰12아이폰11.아이폰XS.아이폰X.S20.노트20,"999,000원",2일 전,"*** 필독 번톡알림이 울리지 않아 답변이 늦을수 있습니다. 카톡.문자.전화로 연락주시면 빠른답변드리겠습니다 ***


[24시간 친절상담]

카카오톡 1:1오픈채팅 
https://open.kakao.com/o/sIYqIl5

CACA0 : may1318

메이통신 연락처 : ０１０-５９２６-１５０３

통화.문자 ０１０-５９２６-１５０３


안녕하세요~~!!! 
최고가로 매입하는 중고폰 매입전문업체 
메이통신입니다. 

저희 메이통신으로 연락주시면 
최고가격으로 매입해드리도록 하겠습니다. 

CACA0 : may1318 (24시간 상담환영) 
메이통신 연락처 : ０１０-５９２６-１５０３

★☆ 모든 중고폰 & 파손액정 최고가 매입 ☆★


 [] 방문주소 []  

서울시 금천구 가산디지털1로 84 에이스하이앤드8차 메이통신

7호선 가산디지털단지역 도보 10분거리

※찜.팔로우 3천원 쏩니다!!※

○ 택배로 보내실때 박스.유심.필름.케이스 
    전부 빼고 보내주세요 
    모두 폐기처분합니다. ○ 


[ 침수.파손.고장폰도 최고가 매입 ]

[ 분실.습득폰은 절대매입하지 않습니다 ]

[ 택배거래시 도착당일 제품확인후 
  신속.정확하게 최고가로 입금해드립니다 ]



 
 ☆ 휴대폰은 꼭 초기화해서 보내주세요  초기화안된폰은 매입안됩니다  ☆",510,38576,서울특별시 금천구 가산동지역인증
2_71,애플워치 스트랩 소가죽줄 두줄 스트랩,"20,000원",19시간 전,"애플워치 6 5 4 3 SE에 사용가능한 소가죽 스트랩 두줄입니다
사진 순서대로 브라운/네이비입니다
사이즈 38/40,42/44mm 둘 다 있습니다

분당 금곡동 직거래 또는 택배거래 가능합니다!
택배거래는 1,500원 추가됩니다
여러개 구매하시면 투명 범퍼 케이스 드려요!!
편하게 연락주세요!",25,563,경기도 성남시 분당구 금곡동
2_72,우드 애플워치 스트랩 밴드 각인무료,"40,000원",19시간 전,"우드 애플워치 스트랩 밴드 각인무료
생활방수가능


- 택배비 : 3,000원

* 색상: 
1. 베이지
2. 다크브라운
3. 블랙
4. 레드브라운


사이즈 
38mm(1,2,3세대) / 40mm(4,5,6,SE세대)
42mm(1,2,3세대) / 44mm(4,5,6,SE세대)


[주문방법]
예시)
문구위치1 : 1990. 03. 14
문구위치2 : HanHyoSung



*쿠팡
https://www.coupang.com/vp/products/4915574957


*네이버
https://m.smartstore.naver.com/dhmall7/products/5325935534",6,707,강원도 강릉시 포남2동지역인증
2_73,애플워치 4 44mm 스테인리스 셀룰러,"450,000원",19시간 전,"애플워치 4 44미리 스테인리스 스틸 셀룰러 제품입니다외관 최상급으로 사용하였고
배터리 라이프도 95%로 좋습니다
최초 Kt 개통했고 애플단독 구매시 45만원
밀레니즈 두개 추가시 60만원 하겠습니다
풀박스 외 구성품 전부 보유중입니다
연락주세요
",2,184,서울특별시 노원구 중계1동지역인증
2_74,애플워치se40mm 실버 gps모델,"315,000원",20시간 전,"애플워치 se 40mm 실버색상
애플스토어 온라인으로 주문해서 4월 10일날 받았고
착용 두번밖에 안했습니다
애플워치 케이스 계속 끼고 있어서 생활 기스 조차도 없습니다, 풀박스에 밀레니즈루프스트랩과 케이스까지 같이 보내드릴게요
사진 궁금하신분은 찍어서 보내드릴게요 연락 주세요!",5,83,전국
2_75,[정품] 구찌 라자 체인 반지갑 월렛 지갑 판매합니다 >애플워치 교환,"300,000원",18시간 전,"정품 구찌 라자 반지갑 판매합니다 
영국 끌로이에서 직구한 라자 라인입니다 국내에서 찾아보기 힘든 라인으로 특별하게 사용하시기 좋습니다 

구매하고 거의 들고다니지 않아 상태 좋으나(호랑이 및 체인 변색 없음) 천 재질 특성상 어느정도의 사용감 존재하니 확인 부탁드립니다

620000원으로 구매했으나 내려 판매합니다 

✨교환은 애플워치 6 40mm (우대)에서 SE 40mm 로만 가능합니다✨",3,289,인천광역시 연수구 연수2동지역인증
2_76,애플워치se 44mm,"300,000원",21시간 전,흠집없어요 필름이없어서 케이스끼고다니긴 했습니다 충전기도 없어유 연락주세요,2,145,강원도 원주시 명륜1동지역인증
2_77,애플워치 스트랩 밀레니엄루프 메탈 줄 새제품,"6,000원",19시간 전,"애플워치 6 5 4 3 SE에 사용가능한 루프스트랩입니다
사진 순서대로 실버/로즈골드/블랙/블루입니다
사이즈 38/40,42/44mm 둘 다 있습니다

분당 금곡동 직거래 또는 택배거래 가능합니다!
택배거래는 1,500원 추가됩니다
여러개 구매하시면 투명 범퍼 케이스 드려요!!
편하게 연락주세요!",37,594,경기도 성남시 분당구 금곡동
2_78,애플워치 4 44mm 스테인리스 스틸 셀룰러,"450,000원",19시간 전,"애플워치4세대 44mm 스테인리스 스틸 셀룰러입니다 
구매가 96만원정도로 기억합니다
워치만 구매시 45만원 총 다해서 60입니다!
스테인리스 특성상 기스, 생활감 거의 없이 사용하였습니다
워치 풀박스로 이용중이고 그루프 케이스도 보유중입니다
애플 봉투에 정성스레 담아서 전해드릴 예정입니다
쿨거래시 네고 가능하니 연락 많이 주세요

직거래 은행사거리 상계역 노원역 원합니다
",3,186,서울특별시 노원구 중계1동지역인증
2_79,애플워치 스트랩 스포츠루프 나일론 줄 새제품,"5,000원",19시간 전,"애플워치 6 5 4 3 SE에 사용가능한 스포츠 루프 스트랩입니다
사진 순서대로 핑크/크림/민트/그린/네이비/블랙이며 사이즈 38/40,42/44mm 둘 다 있습니다

분당 금곡동 직거래 또는 택배거래 가능합니다!
택배거래는 1,500원 추가됩니다
여러개 구매하시면 투명 범퍼 케이스 드려요!!
편하게 연락주세요!",18,607,경기도 성남시 분당구 금곡동
2_80,애플워치 스트랩 스포츠루프 나일론 줄 새제품,"5,000원",19시간 전,"애플워치 6 5 4 3 SE에 사용가능한 스포츠 루프 스트랩입니다
사진 순서대로 핑크/크림/민트/그린/네이비/블랙이며 사이즈 38/40,42/44mm 둘 다 있습니다

분당 금곡동 직거래 또는 택배거래 가능합니다!
택배거래는 1,500원 추가됩니다
여러개 구매하시면 투명 범퍼 케이스 드려요!!
편하게 연락주세요!",18,607,경기도 성남시 분당구 금곡동
2_81,애플워치 정품 스포츠밴드 38/40mm,"30,000원",19시간 전,"검정색 팔림

개당 3만원입니다
모두 정품이구요 흰색은 애플워치 살때 기본옵션이라 박스가 따로 없습니다 
나머지는 박스 포함입니다
상태는 s급이에요 ㅎㅎ",6,485,서울특별시 은평구 수색동지역인증
2_82,애플워치se 40mm 셀룰러 s급,"360,000원",19시간 전,"구매하고 몇번 차다가 생각보다 쓸 일이 없어서 계속 안쓰고 보관만 했어요 그러다 그냥 두는것보다 파는게 나을거 같아서 팝니다 사진처럼 보시다시피 기스전혀 없고 상태 최상입니다 스페이스그레이 색상이고 40mm gps+셀룰러 입니다 
에눌안됩니다 ㅠㅠ ! ",25,406,경기도 수원시 팔달구 인계동
2_83,애플워치6에르메스40mm,"1,450,000원",20시간 전,"풀박스 애플케어 가입되어있구요
스테인리스 특성상 생활기스 아주 미세히 있어요
애지중지 하느라 잘 착용 안해서 팔아요~^^
",2,212,경상남도 창원시 마산회원구 석전동
2_84,애플워치se 44 팝니다 풀박 풀구성 인증서,"320,000원",20시간 전,"1월에 사고 3번도 안찬 s급입니다 
정면 후면 옆면 필름 다 붙어있고 
남은 필름, 밴드,시계줄 조절기 같이드려요
하자없습니다",6,89,경기도 용인시 처인구 중앙동
2_85,애플워치5 에르메스 느와르 (누아르) 40mm 셀룰러,"1,050,000원",19시간 전,"애플워치5 에르메스 느와르 40mm 입니다

가죽줄, 스포츠밴드 쇼핑백 포함 풀구성품 입니다

조심히 착용해서 상태 매우 좋습니다

배터리 성능 91% 입니다

리퍼기간 22년 3월 24일까지 넉넉히 남았습니다

***-****-**** / 서울 강동 고덕 직거래만 합니다",13,2170,서울특별시 강동구 고덕제1동지역인증
2_86,애플워치 정품 44mm 42mm 프라이드 스포츠밴드,"40,000원",19시간 전,"직거래 군포역 입니다
택배거래도 가능합니다

애플워치 정품 44mm 42mm 프라이드 스포츠밴드
2020년 겨울구매 2번사용후 보관
새제품만큼이나 깔끔하고 하자 없습니다
번들거림도 잘 안보입니다^^

택포4만원 네고는 어렵습니다
번개톡주세요",0,50,경기도 군포시 군포1동지역인증
2_87,애플워치5 에르메스 느와르 (누아르) 40mm 셀룰러,"1,050,000원",19시간 전,"애플워치5 에르메스 느와르 40mm 입니다

가죽줄, 스포츠밴드 쇼핑백 포함 풀구성품 입니다

조심히 착용해서 상태 매우 좋습니다

배터리 성능 91% 입니다

리퍼기간 22년 3월 24일까지 넉넉히 남았습니다

***-****-**** / 서울 강동 고덕 직거래만 합니다",13,2170,서울특별시 강동구 고덕제1동지역인증
2_88,애플워치 밴드,"11,000원",20시간 전,"선물받은건데 비슷한 색상이 있어서 팔아요

워치에 끼워보기만 하고 바로 뺏습니다

택포입니다

원가 1.4",0,71,경기도 평택시 비전1동지역인증
2_89,(급처) 애플워치4 44mm 셀룰러 스테인리스,"550,000원",19시간 전,"애플워치4 44mm 셀룰러 스테인리스 버전입니다
풀박스로 보유중이고
배터리 라이프 95%나옵니다
스테인리스 스틸 특성상 기스 거의 없습니다
연락많이주세요!",3,310,서울특별시 노원구 중계1동지역인증
2_90,"(웨어러블)에어팟,애플워치.최고가 매입!!","777,777,777원",1달 전,"번개장터에 드디어 ⭐노란마켓⭐이 떴다!

❤매입 특별기간❤
""지금 중고폰 판매시 최대 5만원 추가지급"" 
-

❓
개인거래여서 잠수타면 어떡하지 걱정되시나요?
생각했던 금액이 아닐까봐 걱정되시나요?

❗
이제는 그런 걱정 할 필요 없습니다!

믿을만한 브랜드여서 믿고 보낼수 있고,
금액이 안맞아도 무료반송이여서, 부담 없이 보내실수 있습니다.

보내기 귀찮다 ,너무 번거롭다 하면
노란마켓은 기사님께서 직접 픽업도 하러 가십니다.
*픽업요청은 번개톡 또는 직통상담으로 신청하시면 됩니다.

-

※ 중고거래 특성상 사기당하는 경우가 자주 발생하고,
말도 안되는 이유로 금액을 낮게 측정하는 경우가 많습니다.

그 . 래 . 서 
노란마켓은 고객님께서 금액이 마음에 들지 않으면
⛔무ㆍ조ㆍ건ㆍ무ㆍ료ㆍ반ㆍ송 ⛔

모르는 불안한 업체에 기계보냈다가 후회하지마시고,
인증된 법인기업 노란마켓에 보내주세요!


-

⭐️거래방법
①상담 후 택배 보내주시면 즉시 검사후 연락 드리고 바로 현금이체 해드립니다!
②택배 보낸 후 문자로 보내시는 제품, 계좌번호, 운송장을 남겨주세요.
③후기에 별 다섯개 + 팔로잉하고 인증샷 보내면 5천원 추가로 드립니다! 

⭐️택배주소
받는 이 : 노란마켓 번개장터 매입팀
전화번호 : ***-****-**** [매입팀 직통번호]
주소 : 서울특별시 광진구 군자로 70, 2층 노란마켓 본사 매입2팀

⭐️노란마켓 직통상담💁🏻 ♀️
카톡상담 이용시 더 빠른 답변을 받을 수 있습니다.
문의번호 : ***-****-****
카카오톡 : ****://pf.kakao.com/_rajsxb

무료배송으로 했더니 타업체들의 영업방해 목적 배송이 늘어나네요, 
실매입가 만원미만 또는 폐폰은 택배비 지원이 불가능합니다.",123,8089,서울특별시 광진구 군자동
