,title,price,time,content,like,Attention,location
10_45,애플워치 롤렉스st 메탈 스트랩 (New),"28,000원",19시간 전,"안녕하세요!
애플워치 롤렉스 쥬빌레 밴드 새상품 판매합니다! (44mm)
(애플워치 미포함 입니다)
❤️💛❤️💛❤️💛❤️💛❤️💛❤️💛❤️💛❤️💛
롤렉스 쥬빌레 스타일로 일반 메탈보다 훨씬 고급스럽습니다!

🍎다른 제품보다 가볍고!
🍎다른 제품보다 좋은 퀄리티!
🍎다른 제품보다 저렴합니다!
🍎제가 직접 사용해 보고 주문해서 하나하나 검수 후 판매합니다. 
🍎제품 문제 있으면 100퍼 교환 해드려요!

구입하신 모든 분들께 시계줄 조절기 함께 보내드립니다!
조절 방법 사진으로 첨부해놨습니다~ (쉽게 하실 수 있어요!)

😎마진 싹 빼고 최저가에 조절기까지 함께 보내드려요!😎

직거래는 건대입구 롯데백화점 입니다!
더 좋은 물건으로 보답하겠습니다!
감사합니다!",45,2251,서울특별시 광진구 구의제3동지역인증
10_46,애플워치3 38mm 스페이스그레이,"180,000원",19시간 전,"애플워치3 38mm 스페이스 그레이

잘 안 쓰게 돼서 판매해요

체크해둔 부분 기스 있고 화면 부분은 자세히 보면 생활 기스 약간 있어요 (거의 보이지 않는 수준의 기스지만 이 부분 예민하신 분은 거래 피해주세요) 배터리 성능 100%고 박스는 그대로 보관해둬서 풀박스로 드려요 더 궁금하신 부분은 번개톡 주세요

가격 최대한 내리고 업로드한 거라 에누리 안 되고 배송비 별도예요 단순 찔러보기 연락 사양할게요 :)",38,429,전국
10_47,애플워치3 42mm 스페이스그레이,"200,000원",19시간 전,"애플워치3 42mm 스페이스그레이 색상 판매합니다!

이 제품을 사자마자 애플워치SE를 선물받아서 얼마 사용하지 못한 상태로 방치되고 있어서 판매합니다! 얼마 사용하지 않은만큼 사진에서 보이는 것처럼 깨끗하고 예쁜 상태를 유지하고 있습니다! 

화면 한시 방향에 정말 살짝의 먼지같은 긁힘 자국있습니다. 이외에 하자는 없습니다! 현재 초기화상태입니다. 새 주인에게 연결만 하면 되는 상태로 두고있습니다ㅎㅎ

SE로 바꾸고 드는 생각은 애플워치3가 개인적으로 스마트워치 입문용으로 좋았다라는 생각이 들었습니다!

추가적으로 기본 스트립 제외 추가구매한 가죽스트립도 아직 가죽향이 안빠진 온전히 거의 새거 상태입니다. 

*구성품*
애플워치 풀박스(충전기,박스,보증안내서,가죽스트립)

네고 답변안합니다. 

직거래 희망하며 위치는 인천 작전역입니다. ",15,230,인천광역시 계양구 효성1동
10_48,애플워치3 38mm 스페이스그레이,"180,000원",19시간 전,"애플워치3 38mm 스페이스 그레이

잘 안 쓰게 돼서 판매해요

체크해둔 부분 기스 있고 화면 부분은 자세히 보면 생활 기스 약간 있어요 (거의 보이지 않는 수준의 기스지만 이 부분 예민하신 분은 거래 피해주세요) 배터리 성능 100%고 박스는 그대로 보관해둬서 풀박스로 드려요 더 궁금하신 부분은 번개톡 주세요

가격 최대한 내리고 업로드한 거라 에누리 안 되고 배송비 별도예요 단순 찔러보기 연락 사양할게요 :)",38,429,전국
10_49,애플워치 실리콘 스트랩 38/40mm,"3,000원",19시간 전,"새상품 개당 3000원
",1,70,대구광역시 달서구 월성2동
10_50,애플워치 3   38mm,"200,000원",21시간 전,"애플워치 3  38mm판매합니다

상태 SS급

구매 후 사용을 잘 안 해서 판매합니다

무조건 직거래‼️ 상록수역, 중앙역 가능합니다

택배❌❌❌❌❌",5,39,경기도 안산시 상록구 일동지역인증
10_51,애플워치5 에르메스 누와르 한정판,"1,100,000원",20시간 전,"작년에 구매하였고
내년 초까지 a/s기간 남았습니다

스트랩만 4번정도 사용하였고
가죽(에르메스 정품)은 미사용 입니다

거의 착용하지 않아 새상품 입니다",0,75,전국
10_52,"애플워치 스트랩 38/40,42/44 mm","10,000원",19시간 전,"종류별로 사놓고 변심으로 팔아요 새상품입니다 
택배시 +택배비 직거래 장한평역",31,795,서울특별시 동대문구 장안제1동지역인증
10_53,애플워치 Hermes 로고 각인 가죽 밴드 (New),"30,000원",19시간 전,"안녕하세요!!
애플워치 악세사리 전문 마켓 입니다👏👏👏
애플워치 에르메스 st 리얼 가죽 밴드 새상품 판매합니다! 

(44mm) (40mm) 두가지 사이즈 입니다!
(애플워치 미포함 입니다)
❤️💛❤️💛❤️💛❤️💛❤️💛❤️💛❤️💛❤️💛
실제 에르메스 스타일로 다른 가죽 제품 보다 훨씬 고급스럽습니다!
저렴한 제품 구입하시면 냄새나고 딱딱하고 오래 못사용해요...
퀄리티 있고 에르메스 st 로 구입 추천드려요!
깔끔하게 어디에나 착용할 수있고, 
정교한 에르메스 로고는 감동입니다...!

제가 직접 사용해 보고 주문해서 하나하나 검수 후 판매합니다. 
제품에 문제 있으면 100퍼 교환 해드려요!

소량으로 입고 되었어요~ 연락주세요!

직거래는 건대입구 롯데백화점 입니다!
감사합니다👏👏👏",39,3134,서울특별시 광진구 자양제3동지역인증
10_54,애플워치 Hermes 로고 각인 가죽 밴드 (New),"30,000원",19시간 전,"안녕하세요!!
애플워치 악세사리 전문 마켓 입니다👏👏👏
애플워치 에르메스 st 리얼 가죽 밴드 새상품 판매합니다! 

(44mm) (40mm) 두가지 사이즈 입니다!
(애플워치 미포함 입니다)
❤️💛❤️💛❤️💛❤️💛❤️💛❤️💛❤️💛❤️💛
실제 에르메스 스타일로 다른 가죽 제품 보다 훨씬 고급스럽습니다!
저렴한 제품 구입하시면 냄새나고 딱딱하고 오래 못사용해요...
퀄리티 있고 에르메스 st 로 구입 추천드려요!
깔끔하게 어디에나 착용할 수있고, 
정교한 에르메스 로고는 감동입니다...!

제가 직접 사용해 보고 주문해서 하나하나 검수 후 판매합니다. 
제품에 문제 있으면 100퍼 교환 해드려요!

소량으로 입고 되었어요~ 연락주세요!

직거래는 건대입구 롯데백화점 입니다!
감사합니다👏👏👏",39,3134,서울특별시 광진구 자양제3동지역인증
10_55,애플워치SE나이키 44mm,"350,000원",21시간 전,"액정필름 부착 후,
다른 밴드로 1회 착용했습니다.

새상품이나 다름 없겠쥬ㅎㅎ

직거래 또는 택배(본인부담) 가능합니다.
",4,157,서울특별시 중랑구 망우본동지역인증
10_56,애플워치se,"330,000원",21시간 전,"몇번 착용안하고 저한테는 별로 안어울려서 팔아봅니다 에어팟을 사기 위해서ㅜㅜ
교신X
 번개페이X",7,274,대구광역시 북구 국우동지역인증
10_57,추금 받고 애플워치 se랑 교신하실 6 모십니다,0원,18시간 전,"추금 받고 애플워치 se랑 교신하실 6 모십니다
제 거는 44mm 스그 gps 모델이구요 애케플 등록 한 지 한 달 됐습니다 연락 부탁드려요",0,201,경기도 부천시 역곡1동지역인증
10_58,애플워치3,"210,000원",20시간 전,"대학에서 이벤트 추첨에서 받은거라 거의 쓰질 않아서 판매 합니다 
풀박스입니다 상태 sss",3,203,경기도 화성시 동탄2동
10_59,애플워치3 스그 42mm (스트랩5개),"270,000원",20시간 전,"뒷면에 흠집 말고는 하자 없습니다.
그냥 새제품이예요.
스트랩 가격만 합쳐도 5만원 넘어요..
사놓고 얼마 쓰지 않아 판매해요
배터리 성능 100%입니다.",1,87,대구광역시 수성구 상동지역인증
10_60,"(웨어러블)에어팟,애플워치.최고가 매입!!","777,777,777원",1달 전,"번개장터에 드디어 ⭐노란마켓⭐이 떴다!

❤매입 특별기간❤
""지금 중고폰 판매시 최대 5만원 추가지급"" 
-

❓
개인거래여서 잠수타면 어떡하지 걱정되시나요?
생각했던 금액이 아닐까봐 걱정되시나요?

❗
이제는 그런 걱정 할 필요 없습니다!

믿을만한 브랜드여서 믿고 보낼수 있고,
금액이 안맞아도 무료반송이여서, 부담 없이 보내실수 있습니다.

보내기 귀찮다 ,너무 번거롭다 하면
노란마켓은 기사님께서 직접 픽업도 하러 가십니다.
*픽업요청은 번개톡 또는 직통상담으로 신청하시면 됩니다.

-

※ 중고거래 특성상 사기당하는 경우가 자주 발생하고,
말도 안되는 이유로 금액을 낮게 측정하는 경우가 많습니다.

그 . 래 . 서 
노란마켓은 고객님께서 금액이 마음에 들지 않으면
⛔무ㆍ조ㆍ건ㆍ무ㆍ료ㆍ반ㆍ송 ⛔

모르는 불안한 업체에 기계보냈다가 후회하지마시고,
인증된 법인기업 노란마켓에 보내주세요!


-

⭐️거래방법
①상담 후 택배 보내주시면 즉시 검사후 연락 드리고 바로 현금이체 해드립니다!
②택배 보낸 후 문자로 보내시는 제품, 계좌번호, 운송장을 남겨주세요.
③후기에 별 다섯개 + 팔로잉하고 인증샷 보내면 5천원 추가로 드립니다! 

⭐️택배주소
받는 이 : 노란마켓 번개장터 매입팀
전화번호 : ***-****-**** [매입팀 직통번호]
주소 : 서울특별시 광진구 군자로 70, 2층 노란마켓 본사 매입2팀

⭐️노란마켓 직통상담💁🏻 ♀️
카톡상담 이용시 더 빠른 답변을 받을 수 있습니다.
문의번호 : ***-****-****
카카오톡 : ****://pf.kakao.com/_rajsxb

무료배송으로 했더니 타업체들의 영업방해 목적 배송이 늘어나네요, 
실매입가 만원미만 또는 폐폰은 택배비 지원이 불가능합니다.",123,8101,서울특별시 광진구 군자동
10_61,(정품)애플워치3 gps 42mm(스페이스그레이),"198,000원",19시간 전,"상태:새상품급

풀구성

여분 끈 여분 워치줄 드립니다

배터리 성능 100% 일절에 미세 기스 조차 없음

구성품 하나 빠진거 없이 다 있습니다

급하게 싸게 팝니다 ",19,329,경기도 용인시 처인구 역삼동지역인증
10_62,애플워치SE GPS 40mm 실버 미개봉 새제품,"340,000원",19시간 전,"국내 정품 미개봉 새제품이라 다른설명은 하지 않겠습니다!
화이트 스포츠밴드이고 제조월 21년 3월입니다!
직거래 / 택배거래 모두 가능하며 직거래는 수원역, 이마트수원점, 집주소입니다!
택배거래는 3500원 더해주시면 됩니다!
네고는 답변하지 않으며 거래내역 많으니 사기 걱정 안하셔도 됩니다!",41,908,경기도 수원시 권선구 세류2동지역인증
10_63,애플워치se,"310,000원",20시간 전,"애플 홈페이지 정품 구매했습니다! 구매 후 2~3일 정도 집에서만 차보고 밖에서 사용한 적 없습니다! 팔목이 가늘어서 생각보다 너무 커서 판매합니다. 
직거래 하시면 5000원 에눌 해드립니다. 그 이상은 에눌 안되니 참고 해주세요~",23,419,경기도 용인시 기흥구 구갈동
10_64,애플워치6,"600,000원",20시간 전,"안녕하세요 미개봉 애플워치6 상품 팔아요~
Space gray Aluminum case Black sport Band 40mm
 제조년 DEC-2020
문의연락 많이많이 주세요~~",0,69,전라남도 여수시 여천동
10_65,"(미개봉,새상품) 애플워치se & 애플워치6  일반,나이키 (네고가능)","260,000원",16시간 전,"✨ 상세내용 필독 후 문의 바랍니다!✨

▶상점정보: 개인판매자가 아닌 전문업체입니다. 부가세 포함 결제시 현금영수증/세금계산서 발행 가능하며 거주 지역에 따라 직접 배송, 택배비 무료 서비스 지원 드리고 있습니다.

▶기본 소요기간 연장으로 인한 판매가 임시 인하 되었음을 안내드립니다.

▶배송기간: A상품 3~5개월 소요품/B상품 8주 소요품 중 선택 가능

-.A 3-5개월 배송 소요품 프로모션 할인가 (미개봉,애플코리아)
▶3~5개월내 수령 가능 제품 가격

✨애플워치se 40mm gps (가능수량한정)  - 26만원
✨애플워치se 44mm gps (스그,실버,골드) - 32만원
✨애플워치6 40mm gps (스그,실버,골드) -> 40만원 
✨애플워치6 44mm gps (스그,실버,골드) -> 44만원

-. 나이키 버젼 별도 추금 없음 
-. 셀룰러 추금 4~12만원 발생 (별도문의) 

▶추가 할인:  2월 이벤트 학생네고 적용 (이벤트 2월 28일  마감) 
                      3월 이벤트 당일결제시 쿨거래네고 인상적용/ 부가세 할인 이벤트

▶위 기제된 모든 가격은 부가세 비포함된 현금가 입니다.  (부가세 포함시 현금영수증 발행 가능합니다)

▶애케플 가입 가능한 애플코리아 미개봉 정품 상품만 취급하며 리퍼 및 가개통 상품은 별도 판매하지 않습니다.

▶직거래 문의: 주문시 신규재고 발주드리는 시스템입니다. 프로모션 상품은 직거래가 어렵습니다.(미리 주문후 방문수령가능)

▶주문전 주의 사항: 배송기간이 상당히 오래 소요되는 상품이오니 충분히 고민하신후 문의 부탁 드립니다. 코로나 19 문제로 물류 공급이 원활하지 않습니다. 물류지연이 빈번히 발생되고 있으며 이에 따른 배송트러블로 단가 인하되었습니다. 저렴한 가격만 보고 문의 주시는것보다는 상점 후기 참고 및 판매글 본문 내용에 적힌 기본 소요 배송기간을 꼭 참고하신 후에 구매 결정해주시면 감사드리겠습니다. 

▶배송지연 발생시 ""배송지연 보상금 페이백"" 정책 운영중입니다.
     -> 꿀잼상점 플러스친구 게시판에 공지하였습니다.

▶번개페이 문의: 번개페이는 꼭 카드결제가 필요하신 분들만 받겠습니다. 안전결제가 아닌 단순 카드결제 수단으로만 사용드리니 결제 진행전에 꼭 상담후에 진행해주세요,상담 진행 없이 임의 결제 진행 즉시 취소처리 드립니다.안전결제x)

▶상담 플랫폼:모든 배송 문의는 카카오톡 플러스친구: @꿀잼상점 검색후 문의부탁드립니다.오픈카톡이 아닌 기업용 플러스친구로 검색후 문의 부탁드립니다. 평일 오전9시~저녁18시 상담사 실시간 대기

▶할인가로 구매하신 경우 상품수령후 포토후기 필수
",2185,112622,전국
10_66,애플워치삽니다,111원,20시간 전,"애플워치 6
애플워치 5
애플워치 4

셀룰러안삽니다 gps삽니다
셀룰러 가격 좋게 맞으면삽니다

풀박스로사고 파실때 자세한 성능말해주세요 
사진부탁드립니다

구성품은 미개봉이면 우선으로봅니다",0,148,경상북도 상주시 동문동지역인증
10_67,애플워치1 아이클라우드락,"50,000원",21시간 전,"아이클라우드 락된거 팝니다 중고로 샀는데 그분이 계정초기화를 안한상태로 주셔서 억지로 풀다가 잠겼습니다 업체에 맏기면 푸실수있답니다 학생이라 돈없어서 팝니다ㅠㅠ

무배이고 시계줄까지 줍니다 ",1,180,경기도 남양주시 화도읍지역인증
10_68,애플워치6 스그 셀룰러+gps 미개봉상품팔아요,"600,000원",20시간 전,"새상품 미개봉이구요
애플워치 6 스페이스그레이 스포츠 밴드상품
셀룰러 +gps 입니다
",2,45,경기도 수원시 영통구 영통2동
10_69,애플워치 밴드 38-40미리 팝니다,"40,000원",21시간 전,"애플워치 밴드 38-40미리 팝니다
정품 우븐나이론과 스포츠루프는 각 5만원
브라운 가죽과 아수라 가죽은 각 4만원
직거래 가능 지역은 부산 입니다",1,23,부산광역시 부산진구 전포제1동지역인증
10_70,중고폰매입 아이폰.아이폰12아이폰11.아이폰XS.아이폰X.S20.노트20,"999,000원",2일 전,"*** 필독 번톡알림이 울리지 않아 답변이 늦을수 있습니다. 카톡.문자.전화로 연락주시면 빠른답변드리겠습니다 ***


[24시간 친절상담]

카카오톡 1:1오픈채팅 
https://open.kakao.com/o/sIYqIl5

CACA0 : may1318

메이통신 연락처 : ０１０-５９２６-１５０３

통화.문자 ０１０-５９２６-１５０３


안녕하세요~~!!! 
최고가로 매입하는 중고폰 매입전문업체 
메이통신입니다. 

저희 메이통신으로 연락주시면 
최고가격으로 매입해드리도록 하겠습니다. 

CACA0 : may1318 (24시간 상담환영) 
메이통신 연락처 : ０１０-５９２６-１５０３

★☆ 모든 중고폰 & 파손액정 최고가 매입 ☆★


 [] 방문주소 []  

서울시 금천구 가산디지털1로 84 에이스하이앤드8차 메이통신

7호선 가산디지털단지역 도보 10분거리

※찜.팔로우 3천원 쏩니다!!※

○ 택배로 보내실때 박스.유심.필름.케이스 
    전부 빼고 보내주세요 
    모두 폐기처분합니다. ○ 


[ 침수.파손.고장폰도 최고가 매입 ]

[ 분실.습득폰은 절대매입하지 않습니다 ]

[ 택배거래시 도착당일 제품확인후 
  신속.정확하게 최고가로 입금해드립니다 ]



 
 ☆ 휴대폰은 꼭 초기화해서 보내주세요  초기화안된폰은 매입안됩니다  ☆",510,38596,서울특별시 금천구 가산동지역인증
10_71,애플워치 케이스 블랙,"5,400원",20시간 전,"애플워치 se 사이드 혹은 다른 40mm 사이즈용 애플워치 케이스 입니다. 새제품이고 색상은 블랙이에요. 

샘플 사진도 같이 올립니다. 

문의 주세요",2,210,서울특별시 송파구 방이1동지역인증
10_72,애플워치 가죽스트랩,"10,000원",20시간 전,"38/40mm, 42/44mm 각 하나씩 있습니다.
2개씩 구매해 하나는 판매합니다.
포장 그대로 사용하지 않은 새상품입니다.
우편하시면 -2000원입니다! (5-7일정도 걸립니다.)",2,62,전국
10_73,정품 애플워치6 네이비 스포츠밴드 42-44 (새상품),"55,000원",19시간 전,애플워치 밴드 미개봉 상품입니다. 42-44미리 입니다. 애플워치6 에 함께들어있던 네이비 정품 밴드입니다,4,1035,대구광역시 동구 동촌동지역인증
10_74,정품 애플워치6 네이비 스포츠밴드 42-44 (새상품),"55,000원",19시간 전,애플워치 밴드 미개봉 상품입니다. 42-44미리 입니다. 애플워치6 에 함께들어있던 네이비 정품 밴드입니다,4,1035,대구광역시 동구 동촌동지역인증
10_75,아이폰 애플워치 충전기,"17,000원",20시간 전,"사용 몇번안했구요 밑에 나사가 몇개 없는데 사용상에는 큰 문제 없습니다!
아직 안팔렸어요",21,2010,울산광역시 울주군 온양읍지역인증
10_76,애플워치 투명스트랩 44mm,"10,000원",20시간 전,"네이버팜에서 구매했고
스트랩 너무 많아서 뜯지도 않고 판매해요
시계줄 조절기구 미포함입니다 ",4,374,서울특별시 강동구 길동지역인증
10_77,애플워치3,"210,000원",21시간 전,"대학에서 이벤트 추첨에서 받은거라 거의 쓰질 않아서 판매 합니다 
풀박스입니다 상태 sss",3,203,경기도 화성시 동탄2동
10_78,"[미개봉] 애플워치 6, 44mm","500,000원",20시간 전,"애플워치 6, 44mm GPS 
색상은 RED.
미개봉 새제품입니다~
",2,306,서울특별시 강북구 번제2동지역인증
10_79,애플워치SE 44mm 실버 알루미늄 미개봉 팔아요,"350,000원",21시간 전,"미개봉이며, 실버 알루미늄 스포츠밴드입니다.

21년 4월 제조된 제품이구, 뜯지도 않고 포장도 그대로입니다.

택배 / 직거래 가능합니다.

택배 거래 시 뽁뽁이로 완전 안전하게 포장해서 보내드려요 😁😁
(택배비는 구매자님 부담)

다음 주에 iOS 14.5 업데이트 되면
마스크 껴도 애플워치로 아이폰 잠금 해제할 수 있어요~~!!!!

톡주세요!!!",6,136,울산광역시 북구 농소2동지역인증
10_80,애플워치4 44m 셀룰러,"380,000원",20시간 전,"애플워치 4 44m 셀룰러버젼 알루미늄👍

배터리 성능 99%

구입당시 그대로 풀박스입니다.

착용도 자주 안했고

실리콘 케이스+ 애플보호필름정품도 붙혀놔서

잔기스 조차 없습니다.

실버로 갈아탈려고 급하게 판매합니다.

직거래 대환영 그 외 택배거래

확실하게 구입하시는분만 연락 왔으면 좋겠습니다.",2,145,인천광역시 연수구 연수2동지역인증
10_81,"[미개봉] 애플워치 6, 44mm","500,000원",20시간 전,"애플워치 6, 44mm GPS 
색상은 RED.
미개봉 새제품입니다~
",2,306,서울특별시 강북구 번제2동지역인증
10_82,미개봉 애플워치3 GPS 셀룰러 42mm 새상품 판매합니다.,"330,000원",19시간 전,"안녕하세요 나무샵입니다.

✅ 상품명 : 애플워치3 GPS 셀룰러 42mm

✅ 가격 : 330,000원

✅ 배송 : 1~3일 택배시3,000원 추가 당일출고

✅ 직거래 : 경기도 파주시 운정

국내 애플코리아 정품으로 가품시 2배 환불가능 후기 많이 있으며 새상품 저렴한 가격에 구매 가능합니다.

네고문의는 답장 못받으실 수 있습니다 명시된 가격으로만 판매가능합니다.",7,1369,경기도 파주시 운정1동지역인증
10_83,"[미개봉] 애플워치 6, 44mm","500,000원",20시간 전,"애플워치 6, 44mm GPS 
색상은 RED.
미개봉 새제품입니다~
",2,306,서울특별시 강북구 번제2동지역인증
10_84,애플워치3,"210,000원",21시간 전,"대학에서 이벤트 추첨에서 받은거라 거의 쓰질 않아서 판매 합니다 
풀박스입니다 상태 sss",3,203,경기도 화성시 동탄2동
10_85,미개봉 애플워치3 GPS 셀룰러 42mm 새상품 판매합니다.,"330,000원",19시간 전,"안녕하세요 나무샵입니다.

✅ 상품명 : 애플워치3 GPS 셀룰러 42mm

✅ 가격 : 330,000원

✅ 배송 : 1~3일 택배시3,000원 추가 당일출고

✅ 직거래 : 경기도 파주시 운정

국내 애플코리아 정품으로 가품시 2배 환불가능 후기 많이 있으며 새상품 저렴한 가격에 구매 가능합니다.

네고문의는 답장 못받으실 수 있습니다 명시된 가격으로만 판매가능합니다.",7,1369,경기도 파주시 운정1동지역인증
10_86,미개봉 애플워치3 GPS 셀룰러 42mm 새상품 판매합니다.,"330,000원",19시간 전,"안녕하세요 나무샵입니다.

✅ 상품명 : 애플워치3 GPS 셀룰러 42mm

✅ 가격 : 330,000원

✅ 배송 : 1~3일 택배시3,000원 추가 당일출고

✅ 직거래 : 경기도 파주시 운정

국내 애플코리아 정품으로 가품시 2배 환불가능 후기 많이 있으며 새상품 저렴한 가격에 구매 가능합니다.

네고문의는 답장 못받으실 수 있습니다 명시된 가격으로만 판매가능합니다.",7,1369,경기도 파주시 운정1동지역인증
10_87,애플워치3 42mm 스페이스그레이,"250,000원",21시간 전,"상태는 거의 새거라고 보셔도 무방하고요
20년 10월 제조 상품이고 
배터리 성능상태 100% 입니다.

네고는 죄송합니다.. 교신 안받아요",2,99,경기도 안산시 단원구 중앙동지역인증
10_88,실사용 3주 애플워치6 44mm GPS 골드 SS급 제품,"440,000원",19시간 전,"실사용 3주 애플워치6 44mm GPS 골드 SS급 제품 

구성품: 풀박스
보증기간: 22년 3월말

SS급 제품입니다.

✔구매전 꼭! 읽어주세요✔

* 아이폰/아이패드 제품군은 아이티팜 자체 30일 무상보증 서비스가 적용 됩니다.(고객의 과실로인한 파손이나 침수는 해당되지 않습니다.)

* 직거래를 원하시는 분은 대구/경산 영남대역 5번 출구에 위치한 매장에서 거래 가능합니다.

* 사진에 찍히지 않는 미세기스와 찍힘이 있을수도 있습니다. 구매시 참고 부탁드립니다.(미개봉 신품은 해당사항 아님)

* 번개페이 거래시 환불 및 교환 되지 않습니다.(제품하자일 경우 가능)

* 절충은 불가 합니다. 양해 부탁드립니다.

✔직거래, 택배, 퀵, 터미널택배, KTX택배 모두 가능합니다.
✔무조건 당일 발송 해드립니다.
✔원하시는 오피스 설치 해드립니다.(맥,태블릿 제외)

● 번개톡은 응답이 늦으니 전화나 카톡 부탁드려요!●",2,250,대구광역시 중구 남산2동지역인증
10_89,애플워치 에르메스 디클로이먼트 버클 스트랩 레플리카38mm.40mm,"25,000원",19시간 전,"에르메스 디클로이먼트 버클 스트랩 레플리카 팝니다
38mm 40mm 호환 
1회착용 
퀄리티 좋음",6,292,대구광역시 달서구 월성2동
10_90,"(웨어러블)에어팟,애플워치.최고가 매입!!","777,777,777원",1달 전,"번개장터에 드디어 ⭐노란마켓⭐이 떴다!

❤매입 특별기간❤
""지금 중고폰 판매시 최대 5만원 추가지급"" 
-

❓
개인거래여서 잠수타면 어떡하지 걱정되시나요?
생각했던 금액이 아닐까봐 걱정되시나요?

❗
이제는 그런 걱정 할 필요 없습니다!

믿을만한 브랜드여서 믿고 보낼수 있고,
금액이 안맞아도 무료반송이여서, 부담 없이 보내실수 있습니다.

보내기 귀찮다 ,너무 번거롭다 하면
노란마켓은 기사님께서 직접 픽업도 하러 가십니다.
*픽업요청은 번개톡 또는 직통상담으로 신청하시면 됩니다.

-

※ 중고거래 특성상 사기당하는 경우가 자주 발생하고,
말도 안되는 이유로 금액을 낮게 측정하는 경우가 많습니다.

그 . 래 . 서 
노란마켓은 고객님께서 금액이 마음에 들지 않으면
⛔무ㆍ조ㆍ건ㆍ무ㆍ료ㆍ반ㆍ송 ⛔

모르는 불안한 업체에 기계보냈다가 후회하지마시고,
인증된 법인기업 노란마켓에 보내주세요!


-

⭐️거래방법
①상담 후 택배 보내주시면 즉시 검사후 연락 드리고 바로 현금이체 해드립니다!
②택배 보낸 후 문자로 보내시는 제품, 계좌번호, 운송장을 남겨주세요.
③후기에 별 다섯개 + 팔로잉하고 인증샷 보내면 5천원 추가로 드립니다! 

⭐️택배주소
받는 이 : 노란마켓 번개장터 매입팀
전화번호 : ***-****-**** [매입팀 직통번호]
주소 : 서울특별시 광진구 군자로 70, 2층 노란마켓 본사 매입2팀

⭐️노란마켓 직통상담💁🏻 ♀️
카톡상담 이용시 더 빠른 답변을 받을 수 있습니다.
문의번호 : ***-****-****
카카오톡 : ****://pf.kakao.com/_rajsxb

무료배송으로 했더니 타업체들의 영업방해 목적 배송이 늘어나네요, 
실매입가 만원미만 또는 폐폰은 택배비 지원이 불가능합니다.",123,8101,서울특별시 광진구 군자동
10_91,"애플워치se gps 40mm 스페이스 그레이, 실버 판매합니다.","330,000원",20시간 전,"비닐도 뜯지 않은 완벽한 새상품입니다.

21년 3월 제조

1. 실버 : 화이트 스포츠 밴드

2. 스페이스 그레이 : 블랙 스포츠 밴드

직거래 

1. 판교역
2. 평일 08:30 - 17:30 선릉역 부근

네고, 찔러보기 없습니다 답장 안 드립니다.

구매하실분만 연락주세요.

​",13,302,경기도 성남시 분당구 백현동지역인증
10_92,"애플워치 케이스밴드,충전거치대 팝니다","30,000원",20시간 전,"애플워치 케이스밴드, 충전거치대 팝니다
일괄로 팝니다
부산 직거래 됩니다",6,1718,부산광역시 부산진구 전포제1동지역인증
10_93,애플워치5 44mm,"350,000원",21시간 전,"애플워치5 44mm 스그
풀박

찍힘있음",30,2229,경기도 의왕시 청계동지역인증
10_94,애플워치 투명 스트랩 투명줄,"8,000원",21시간 전,"애플워치 6 5 4 3 SE에 사용가능한 투명 스트랩입니다
사이즈는 38/40,42/44mm 둘 다 있습니다
줄 길이 조절 가능한 줄조절기 같이 드려요!!


분당 금곡동 직거래 또는 택배거래 가능합니다!
택배거래는 1,500원 추가됩니다!
여러개 구매하시면 투명 범퍼 케이스 드려요!!
편하게 연락주세요!",11,283,경기도 성남시 분당구 금곡동지역인증
