,title,price,time,content,like,Attention,location
4_42,애플워치 투명 스트랩 투명줄,"8,000원",19시간 전,"애플워치 6 5 4 3 SE에 사용가능한 투명 스트랩입니다
사이즈는 38/40,42/44mm 둘 다 있습니다
줄 길이 조절 가능한 줄조절기 같이 드려요!!


분당 금곡동 직거래 또는 택배거래 가능합니다!
택배거래는 1,500원 추가됩니다!
여러개 구매하시면 투명 범퍼 케이스 드려요!!
편하게 연락주세요!",11,281,경기도 성남시 분당구 금곡동지역인증
4_43,애플워치 메탈 스트랩 메탈 줄,"10,000원",19시간 전,"애플워치 6 5 4 3 SE에 사용가능한 메탈 스트랩입니다
실버/블랙 색상이 있으며
사이즈는 38/40,42/44mm 둘 다 있습니다
줄 길이 조절 가능한 줄조절기 같이 드려요!!


분당 금곡동 직거래 또는 택배거래 가능합니다!
택배거래는 1,500원 추가됩니다!
여러개 구매하시면 투명 범퍼 케이스 드려요!!
편하게 연락주세요!",30,403,경기도 성남시 분당구 금곡동지역인증
4_44,애플워치 메탈 스트랩 메탈 줄,"10,000원",19시간 전,"애플워치 6 5 4 3 SE에 사용가능한 메탈 스트랩입니다
실버/블랙 색상이 있으며
사이즈는 38/40,42/44mm 둘 다 있습니다
줄 길이 조절 가능한 줄조절기 같이 드려요!!


분당 금곡동 직거래 또는 택배거래 가능합니다!
택배거래는 1,500원 추가됩니다!
여러개 구매하시면 투명 범퍼 케이스 드려요!!
편하게 연락주세요!",30,403,경기도 성남시 분당구 금곡동지역인증
4_45,애플워치3,"180,000원",21시간 전,"애플워치3 판매합니다

📌판매가격 :18만원

📌택배배송

📌쿨거래 시 무료배송 드립니다.

📌큰기스는 따로 없고 액정에 살짝 생활기스가 있지만
티가 안납니다~^^",2,107,대전광역시 서구 용문동
4_46,애플워치 se 40mm 스페이스그레이,"280,000원",20시간 전,"애플워치 se 40mm 스페이스그레이 색상입니다~!
기본구성상품중 기본스트랩이 없고! 박스까지 다 있습니다.
원하신다면 사진속 메종키츠네 스트럽을 같이 드릴께요! 
자세한 부분은 연락주시면 감사하겠습니다!",15,192,경기도 고양시 일산동구 정발산동지역인증
4_47,"[미개봉] 애플워치 6, 44mm","500,000원",19시간 전,"애플워치 6, 44mm GPS 
색상은 RED.
미개봉 새제품입니다~
",2,305,서울특별시 강북구 번제2동지역인증
4_48,애플워치3 나이키 42mm,"300,000원",19시간 전,"애플워치3 나이키 42mm 스페이스그레이

8월1일에 사서 개봉 후 2번 착용하였습니다
하자는 아예 없으며 풀구성품입니다.
찔러보기 사절하고 확실히 구매 할 사람만 연락주시면 모든 인증도 가능하며 상세한 사진 다 찍어드립니다
",26,2366,경기도 안산시 단원구 고잔동
4_49,애플워치3 나이키 42mm,"300,000원",19시간 전,"애플워치3 나이키 42mm 스페이스그레이

8월1일에 사서 개봉 후 2번 착용하였습니다
하자는 아예 없으며 풀구성품입니다.
찔러보기 사절하고 확실히 구매 할 사람만 연락주시면 모든 인증도 가능하며 상세한 사진 다 찍어드립니다
",26,2366,경기도 안산시 단원구 고잔동
4_50,애플워치4 44m 셀룰러,"380,000원",19시간 전,"애플워치 4 44m 셀룰러버젼 알루미늄👍

배터리 성능 99%

구입당시 그대로 풀박스입니다.

착용도 자주 안했고

실리콘 케이스+ 애플보호필름정품도 붙혀놔서

잔기스 조차 없습니다.

실버로 갈아탈려고 급하게 판매합니다.

직거래 대환영 그 외 택배거래

확실하게 구입하시는분만 연락 왔으면 좋겠습니다.",2,143,인천광역시 연수구 연수2동지역인증
4_51,"[미개봉] 애플워치 6, 44mm","500,000원",19시간 전,"애플워치 6, 44mm GPS 
색상은 RED.
미개봉 새제품입니다~
",2,305,서울특별시 강북구 번제2동지역인증
4_52,애플워치 밴드 38-40미리 팝니다,"40,000원",20시간 전,"애플워치 밴드 38-40미리 팝니다
정품 우븐나이론과 스포츠루프는 각 5만원
브라운 가죽과 아수라 가죽은 각 4만원
직거래 가능 지역은 부산 입니다",0,20,부산광역시 부산진구 전포제1동지역인증
4_53,애플워치se 삽니다,"280,000원",21시간 전,"애플워치 삽니다

가격은 28-30까지 생각중이고
선물용이라 , 풀박이 상태 괜찮은거 원해요
배터리 95-100 정도 됬으면 좋겠어요

거래는 번게페이로 했으면 좋겠습니다.
상품은 받자마자 구매 확정 해드려요 

많은 연락 주세요",0,54,서울특별시 송파구 삼전동지역인증
4_54,애플워치3 나이키 42mm,"300,000원",19시간 전,"구매 확실한 사람만 연락주시면 모든 인증 다해드리고 사진 다 찍어드려요
8/1 구매후 2번 착용한 그냥 새상품이라 하자 역시 아무것도 없습니다
애플워치3 나이키 42mm 스페이스그레이 모델이며
현재 단종이라 가치 있습니다
풀구성품입니다",10,1824,경기도 안산시 단원구 고잔동
4_55,애플워치3 나이키 42mm,"300,000원",19시간 전,"구매 확실한 사람만 연락주시면 모든 인증 다해드리고 사진 다 찍어드려요
8/1 구매후 2번 착용한 그냥 새상품이라 하자 역시 아무것도 없습니다
애플워치3 나이키 42mm 스페이스그레이 모델이며
현재 단종이라 가치 있습니다
풀구성품입니다",10,1824,경기도 안산시 단원구 고잔동
4_56,애플워치 스트랩 줄 스포츠밴드 새제품,"5,000원",19시간 전,"애플워치 6 5 4 3 SE에 사용가능한 스포츠 밴드 스트랩입니다
사진 순서대로 화이트/핑크/스카이블루/그레이베이지/다크라벤더/그린/네이비/블랙입니다
사이즈 38/40,42/44mm 둘 다 있습니다

분당 금곡동 직거래 또는 택배거래 가능합니다!
택배거래는 1,500원 추가됩니다
여러개 구매하시면 투명 범퍼 케이스 드려요!!
편하게 연락주세요!",24,372,경기도 성남시 분당구 금곡동
4_57,애플워치se40mm 실버 gps모델,"315,000원",20시간 전,"애플워치 se 40mm 실버색상
애플스토어 온라인으로 주문해서 4월 10일날 받았고
착용 두번밖에 안했습니다
애플워치 케이스 계속 끼고 있어서 생활 기스 조차도 없습니다, 풀박스에 밀레니즈루프스트랩과 케이스까지 같이 보내드릴게요
사진 궁금하신분은 찍어서 보내드릴게요 연락 주세요!",6,89,전국
4_58,애플워치 스트랩 소가죽줄 두줄 스트랩,"20,000원",19시간 전,"애플워치 6 5 4 3 SE에 사용가능한 소가죽 스트랩 두줄입니다
사진 순서대로 브라운/네이비입니다
사이즈 38/40,42/44mm 둘 다 있습니다

분당 금곡동 직거래 또는 택배거래 가능합니다!
택배거래는 1,500원 추가됩니다
여러개 구매하시면 투명 범퍼 케이스 드려요!!
편하게 연락주세요!",25,563,경기도 성남시 분당구 금곡동
4_59,애플워치 스트랩 소가죽줄 새제품,"15,000원",19시간 전,"애플워치 6 5 4 3 SE에 사용가능한 소가죽 스트랩입니다
사진 순서대로 브라운/블랙/오렌지입니다
사이즈 38/40,42/44mm 둘 다 있습니다

분당 금곡동 직거래 또는 택배거래 가능합니다!
택배거래는 1,500원 추가됩니다
여러개 구매하시면 투명 범퍼 케이스 드려요!!
편하게 연락주세요!",16,570,경기도 성남시 분당구 금곡동
4_60,"(웨어러블)에어팟,애플워치.최고가 매입!!","777,777,777원",1달 전,"번개장터에 드디어 ⭐노란마켓⭐이 떴다!

❤매입 특별기간❤
""지금 중고폰 판매시 최대 5만원 추가지급"" 
-

❓
개인거래여서 잠수타면 어떡하지 걱정되시나요?
생각했던 금액이 아닐까봐 걱정되시나요?

❗
이제는 그런 걱정 할 필요 없습니다!

믿을만한 브랜드여서 믿고 보낼수 있고,
금액이 안맞아도 무료반송이여서, 부담 없이 보내실수 있습니다.

보내기 귀찮다 ,너무 번거롭다 하면
노란마켓은 기사님께서 직접 픽업도 하러 가십니다.
*픽업요청은 번개톡 또는 직통상담으로 신청하시면 됩니다.

-

※ 중고거래 특성상 사기당하는 경우가 자주 발생하고,
말도 안되는 이유로 금액을 낮게 측정하는 경우가 많습니다.

그 . 래 . 서 
노란마켓은 고객님께서 금액이 마음에 들지 않으면
⛔무ㆍ조ㆍ건ㆍ무ㆍ료ㆍ반ㆍ송 ⛔

모르는 불안한 업체에 기계보냈다가 후회하지마시고,
인증된 법인기업 노란마켓에 보내주세요!


-

⭐️거래방법
①상담 후 택배 보내주시면 즉시 검사후 연락 드리고 바로 현금이체 해드립니다!
②택배 보낸 후 문자로 보내시는 제품, 계좌번호, 운송장을 남겨주세요.
③후기에 별 다섯개 + 팔로잉하고 인증샷 보내면 5천원 추가로 드립니다! 

⭐️택배주소
받는 이 : 노란마켓 번개장터 매입팀
전화번호 : ***-****-**** [매입팀 직통번호]
주소 : 서울특별시 광진구 군자로 70, 2층 노란마켓 본사 매입2팀

⭐️노란마켓 직통상담💁🏻 ♀️
카톡상담 이용시 더 빠른 답변을 받을 수 있습니다.
문의번호 : ***-****-****
카카오톡 : ****://pf.kakao.com/_rajsxb

무료배송으로 했더니 타업체들의 영업방해 목적 배송이 늘어나네요, 
실매입가 만원미만 또는 폐폰은 택배비 지원이 불가능합니다.",123,8096,서울특별시 광진구 군자동
4_61,애플워치3 38m,"180,000원",20시간 전,애플워치3  38mm팝니당 시계 찍힘이런거 없고 깨끗합니다 스트랩은 사용감이있어 교체를 하셔야 될거같습니당,5,161,경상북도 김천시 평화남산동지역인증
4_62,[정품] 구찌 라자 체인 반지갑 월렛 지갑 판매합니다 >애플워치 교환,"300,000원",18시간 전,"정품 구찌 라자 반지갑 판매합니다 
영국 끌로이에서 직구한 라자 라인입니다 국내에서 찾아보기 힘든 라인으로 특별하게 사용하시기 좋습니다 

구매하고 거의 들고다니지 않아 상태 좋으나(호랑이 및 체인 변색 없음) 천 재질 특성상 어느정도의 사용감 존재하니 확인 부탁드립니다

620000원으로 구매했으나 내려 판매합니다 

✨교환은 애플워치 6 40mm (우대)에서 SE 40mm 로만 가능합니다✨",3,291,인천광역시 연수구 연수2동지역인증
4_63,애플워치 44 가죽 스트랩,"20,000원",21시간 전,"23일에 도착한 물건입니다
상태는 말할것도 없고 여기가 카페에서 커넥터 유격없다고 유명한 곳인데 사진처럼 유격 없습니다
가죽품질또한 우수합니다
색상이 갖고있는 솔로루프색상과 겹쳐 많이 안찰것 같아 판매합니다
***-****-**** 연락주세요",1,26,부산광역시 서구 암남동지역인증
4_64,애플워치 38/40mm 소가죽 스트랩,"11,000원",19시간 전,"38/40mm 호환제품이고 위 사진 5개중에 가운데 색상인 아이보리컬러로  정가 19,900원에 구입한 제품입니다!
생각보다 핑크베이지느낌이 있어 스그인 제게는 안어울려 올립니다!
소가죽제품이고 딱 한번 착용한 거의 새제품입니다!
슬림형이라 여성분들 골드나 실버 워치에 잘 어울릴꺼같아요😊
",1,194,전국
4_65,"(미개봉,새상품) 애플워치se & 애플워치6  일반,나이키 (네고가능)","260,000원",16시간 전,"✨ 상세내용 필독 후 문의 바랍니다!✨

▶상점정보: 개인판매자가 아닌 전문업체입니다. 부가세 포함 결제시 현금영수증/세금계산서 발행 가능하며 거주 지역에 따라 직접 배송, 택배비 무료 서비스 지원 드리고 있습니다.

▶기본 소요기간 연장으로 인한 판매가 임시 인하 되었음을 안내드립니다.

▶배송기간: A상품 3~5개월 소요품/B상품 8주 소요품 중 선택 가능

-.A 3-5개월 배송 소요품 프로모션 할인가 (미개봉,애플코리아)
▶3~5개월내 수령 가능 제품 가격

✨애플워치se 40mm gps (가능수량한정)  - 26만원
✨애플워치se 44mm gps (스그,실버,골드) - 32만원
✨애플워치6 40mm gps (스그,실버,골드) -> 40만원 
✨애플워치6 44mm gps (스그,실버,골드) -> 44만원

-. 나이키 버젼 별도 추금 없음 
-. 셀룰러 추금 4~12만원 발생 (별도문의) 

▶추가 할인:  2월 이벤트 학생네고 적용 (이벤트 2월 28일  마감) 
                      3월 이벤트 당일결제시 쿨거래네고 인상적용/ 부가세 할인 이벤트

▶위 기제된 모든 가격은 부가세 비포함된 현금가 입니다.  (부가세 포함시 현금영수증 발행 가능합니다)

▶애케플 가입 가능한 애플코리아 미개봉 정품 상품만 취급하며 리퍼 및 가개통 상품은 별도 판매하지 않습니다.

▶직거래 문의: 주문시 신규재고 발주드리는 시스템입니다. 프로모션 상품은 직거래가 어렵습니다.(미리 주문후 방문수령가능)

▶주문전 주의 사항: 배송기간이 상당히 오래 소요되는 상품이오니 충분히 고민하신후 문의 부탁 드립니다. 코로나 19 문제로 물류 공급이 원활하지 않습니다. 물류지연이 빈번히 발생되고 있으며 이에 따른 배송트러블로 단가 인하되었습니다. 저렴한 가격만 보고 문의 주시는것보다는 상점 후기 참고 및 판매글 본문 내용에 적힌 기본 소요 배송기간을 꼭 참고하신 후에 구매 결정해주시면 감사드리겠습니다. 

▶배송지연 발생시 ""배송지연 보상금 페이백"" 정책 운영중입니다.
     -> 꿀잼상점 플러스친구 게시판에 공지하였습니다.

▶번개페이 문의: 번개페이는 꼭 카드결제가 필요하신 분들만 받겠습니다. 안전결제가 아닌 단순 카드결제 수단으로만 사용드리니 결제 진행전에 꼭 상담후에 진행해주세요,상담 진행 없이 임의 결제 진행 즉시 취소처리 드립니다.안전결제x)

▶상담 플랫폼:모든 배송 문의는 카카오톡 플러스친구: @꿀잼상점 검색후 문의부탁드립니다.오픈카톡이 아닌 기업용 플러스친구로 검색후 문의 부탁드립니다. 평일 오전9시~저녁18시 상담사 실시간 대기

▶할인가로 구매하신 경우 상품수령후 포토후기 필수
",2181,112411,전국
4_66,애플워치 44mm 솔로루프 사이즈 7,"35,000원",19시간 전,"3달 정도 썼어요 상태 깔끔합니다 
사이즈 7 입니다",5,281,충청남도 아산시 온양6동지역인증
4_67,애플워치se 40mm gps 스그 팝니다,"325,000원",20시간 전,"미개봉 2021 3 생산 
착불or택배비 3000
번개페이 환영",2,95,인천광역시 남동구 구월2동지역인증
4_68,애플 애플워치 se 40mm 셀룰러 로즈골드,"405,000원",19시간 전,"개봉만 하고 색상이 여성용 느낌나서 반품하려했는데 
개봉해서 반품이 안돼서 팔아요
개봉만한 새상품입니다
정품 여분스트랩 베이지색도 같이 동봉해서 보내드려요
궁금하신부분 연락주세요",11,1480,충청남도 천안시 서북구 불당동지역인증
4_69,애플워치6 스페이스 그레이 40mm gps(미개봉),"430,000원",20시간 전,"상품은 미개봉 상품이고요
색상은 스페이스 그레이 40mm gps
버전 입니다
구매 하시분은 연락주시고
부탁이니 꼭 구매 하시분만 연락 주세요
교환 네고 문의 안받습니다
택배거래시 착불 입니다
",1,84,경기도 고양시 일산동구 마두2동지역인증
4_70,중고폰매입 아이폰.아이폰12아이폰11.아이폰XS.아이폰X.S20.노트20,"999,000원",2일 전,"*** 필독 번톡알림이 울리지 않아 답변이 늦을수 있습니다. 카톡.문자.전화로 연락주시면 빠른답변드리겠습니다 ***


[24시간 친절상담]

카카오톡 1:1오픈채팅 
https://open.kakao.com/o/sIYqIl5

CACA0 : may1318

메이통신 연락처 : ０１０-５９２６-１５０３

통화.문자 ０１０-５９２６-１５０３


안녕하세요~~!!! 
최고가로 매입하는 중고폰 매입전문업체 
메이통신입니다. 

저희 메이통신으로 연락주시면 
최고가격으로 매입해드리도록 하겠습니다. 

CACA0 : may1318 (24시간 상담환영) 
메이통신 연락처 : ０１０-５９２６-１５０３

★☆ 모든 중고폰 & 파손액정 최고가 매입 ☆★


 [] 방문주소 []  

서울시 금천구 가산디지털1로 84 에이스하이앤드8차 메이통신

7호선 가산디지털단지역 도보 10분거리

※찜.팔로우 3천원 쏩니다!!※

○ 택배로 보내실때 박스.유심.필름.케이스 
    전부 빼고 보내주세요 
    모두 폐기처분합니다. ○ 


[ 침수.파손.고장폰도 최고가 매입 ]

[ 분실.습득폰은 절대매입하지 않습니다 ]

[ 택배거래시 도착당일 제품확인후 
  신속.정확하게 최고가로 입금해드립니다 ]



 
 ☆ 휴대폰은 꼭 초기화해서 보내주세요  초기화안된폰은 매입안됩니다  ☆",510,38585,서울특별시 금천구 가산동지역인증
4_71,애플 애플워치 se 40mm 셀룰러 로즈골드,"405,000원",19시간 전,"개봉만 하고 색상이 여성용 느낌나서 반품하려했는데 
개봉해서 반품이 안돼서 팔아요
개봉만한 새상품입니다
정품 여분스트랩 베이지색도 같이 동봉해서 보내드려요
궁금하신부분 연락주세요",11,1480,충청남도 천안시 서북구 불당동지역인증
4_72,애플워치se 40mm 셀룰러 s급,"360,000원",19시간 전,"구매하고 몇번 차다가 생각보다 쓸 일이 없어서 계속 안쓰고 보관만 했어요 그러다 그냥 두는것보다 파는게 나을거 같아서 팝니다 사진처럼 보시다시피 기스전혀 없고 상태 최상입니다 스페이스그레이 색상이고 40mm gps+셀룰러 입니다 
에눌안됩니다 ㅠㅠ ! ",25,411,경기도 수원시 팔달구 인계동
4_73,"애플워치 케이스밴드,충전거치대 팝니다","30,000원",19시간 전,"애플워치 케이스밴드, 충전거치대 팝니다
일괄로 팝니다
부산 직거래 됩니다",6,1716,부산광역시 부산진구 전포제1동지역인증
4_74,(풀박) 애플워치se 44mm 셀룰러,"320,000원",19시간 전,"6개월정도 사용하고 생활기스 정도있어요
그외 하자 고장 없어요.
배터리 성능99프로

사진 자세히 올렸어요
구매하실분만 문의주세요

에눌문의 사양합니다^^(답장안함)
교신x 환불×",5,511,경기도 수원시 팔달구 인계동
4_75,애플워치 스트랩 밀레니엄루프 메탈 줄 새제품,"6,000원",19시간 전,"애플워치 6 5 4 3 SE에 사용가능한 루프스트랩입니다
사진 순서대로 실버/로즈골드/블랙/블루입니다
사이즈 38/40,42/44mm 둘 다 있습니다

분당 금곡동 직거래 또는 택배거래 가능합니다!
택배거래는 1,500원 추가됩니다
여러개 구매하시면 투명 범퍼 케이스 드려요!!
편하게 연락주세요!",37,595,경기도 성남시 분당구 금곡동
4_76,애플워치 교신!,0원,20시간 전,"애플워치 44mm 스테인리스 셀룰러 보유중
아이패드 교신 구합니다
찔러봐 주세요!",0,96,서울특별시 노원구 중계1동지역인증
4_77,애플워치4 44mm 나이키 셀룰러 스페이스그레이,"380,000원",19시간 전,"애플워치4 나이키 셀룰러 44mm 스페이스그레이

1. 제품 초기화 상태이며 사용감이 없어 보일 정도로 생활기스는 거의 없는 상태라고 봐도 무방(액정보호필름 부착하여 사용)

2. 셀룰러 버전이기에 독립적으로 통신사 가입하여 사용 가능하며 블루투스로만 연결하여 사용가능
(휴대폰없이 사용하는 셀룰러모드 진짜편합니다) 
어떤 통신사도 상관없이 워치상에서 셀룰러 가입가능

3. 구성품은 풀박그대로이며 정품 밴드는 최초 구매시 상태 그대로. 충전기는 하자가 있어 판매품목에서 제외. 충전선은 아주 약간의 사용감있으나 하자없음. 

아마도 제품의 컨디션으로만 치면 S급이라고 자부합니다. 물건을 깨끗하게 쓰는 습관이 있으니 걱정안하셔도 될듯합니다. 

거래지역은 노원역(상계 주공3단지)",12,1183,서울특별시 노원구 상계6.7동지역인증
4_78,애플워치se 40mm 화이트 스포츠밴드 정품,"40,000원",19시간 전,애플워치se 40mm 화이트 스포츠밴드 정품 새상품,5,385,대구광역시 북구 노원동
4_79,애플워치se 40mm 화이트 스포츠밴드 정품,"40,000원",19시간 전,애플워치se 40mm 화이트 스포츠밴드 정품 새상품,5,385,대구광역시 북구 노원동
4_80,애플워치 애플정품 40mm 38mm 핑크샌드 스포츠밴드,"30,000원",20시간 전,"애플워치 애플스토어 정품
40mm 핑크샌드 스포츠밴드
38미리 호환가능

박스 있으며 짧은밴드는 미사용 새제품이며
긴줄도 번들거림 적고 깔끔합니다 ^^

2주정도 사용한거에요

택배비포함 3만원  입니다
그 이상 네고는 불가합니다
혹여 직거래 오시는분은 경기 군포역 입니다
번개톡주세요!",0,7,경기도 군포시 군포1동지역인증
4_81,애플워치 애플정품 40mm 38mm 핑크샌드 스포츠밴드,"30,000원",20시간 전,"애플워치 애플스토어 정품
40mm 핑크샌드 스포츠밴드
38미리 호환가능

박스 있으며 짧은밴드는 미사용 새제품이며
긴줄도 번들거림 적고 깔끔합니다 ^^

2주정도 사용한거에요

택배비포함 3만원  입니다
그 이상 네고는 불가합니다
혹여 직거래 오시는분은 경기 군포역 입니다
번개톡주세요!",0,7,경기도 군포시 군포1동지역인증
4_82,애플워치 애플정품 40mm 38mm 핑크샌드 스포츠밴드,"30,000원",20시간 전,"애플워치 애플스토어 정품
40mm 핑크샌드 스포츠밴드
38미리 호환가능

박스 있으며 짧은밴드는 미사용 새제품이며
긴줄도 번들거림 적고 깔끔합니다 ^^

2주정도 사용한거에요

택배비포함 3만원  입니다
그 이상 네고는 불가합니다
혹여 직거래 오시는분은 경기 군포역 입니다
번개톡주세요!",0,7,경기도 군포시 군포1동지역인증
4_83,(미개봉)한정판 애플워치 se  x 나이키 콜라보,"340,000원",19시간 전,"4.21에받았구요
정확한 이름은 ‘애플워치 SE Nike GPS 40mm 스페이스그레이’입니다
제조년월 2021년 3월입니다
택배거래는 착불로 진행합니다~",34,794,대전광역시 유성구 구즉동지역인증
4_84,애플워치 밴드,"11,000원",20시간 전,"선물받은건데 비슷한 색상이 있어서 팔아요

워치에 끼워보기만 하고 바로 뺏습니다

택포입니다

원가 1.4",0,72,경기도 평택시 비전1동지역인증
4_85,애플워치3 38mm(가격인하),"170,000원",21시간 전,"★ 애플워치3 38mm

★ 실버 / LTE

★ 사진대로 전체적인상태 우수합니다^^

★ 배터리 성능치 97%

★ 사진대로 풀구성이며 박스만 없습니다.

★ 안양 직거래및 전국 택배가능

★ 당연히 번개페이 가능합니다.",10,146,경기도 안양시 동안구 부흥동
4_86,애플워치 밴드,"11,000원",20시간 전,"선물받은건데 비슷한 색상이 있어서 팔아요

워치에 끼워보기만 하고 바로 뺏습니다

택포입니다

원가 1.4",0,72,경기도 평택시 비전1동지역인증
4_87,애플워치6 스그 40mm,"420,000원",21시간 전,"

연락 주세요 직거래 가능 합니당",0,29,경기도 이천시 창전동지역인증
4_88,애플워치3 42mm 스페이스그레이,"250,000원",20시간 전,"상태는 거의 새거라고 보셔도 무방하고요
20년 10월 제조 상품이고 
배터리 성능상태 100% 입니다.

네고는 죄송합니다.. 교신 안받아요",2,99,경기도 안산시 단원구 중앙동지역인증
4_89,애플워치 가죽스트랩,"10,000원",20시간 전,"새상품
애플워치 가죽스트랩(브라운)
38/40-1개
42/44-1개(판매완료)
각각 만원씩
우편은 무료로 보내드려요(5일소요예정,조회안됨)
준등기원하시면-1500원 추가 가능😊",6,203,부산광역시 해운대구 좌제3동지역인증
4_90,"(웨어러블)에어팟,애플워치.최고가 매입!!","777,777,777원",1달 전,"번개장터에 드디어 ⭐노란마켓⭐이 떴다!

❤매입 특별기간❤
""지금 중고폰 판매시 최대 5만원 추가지급"" 
-

❓
개인거래여서 잠수타면 어떡하지 걱정되시나요?
생각했던 금액이 아닐까봐 걱정되시나요?

❗
이제는 그런 걱정 할 필요 없습니다!

믿을만한 브랜드여서 믿고 보낼수 있고,
금액이 안맞아도 무료반송이여서, 부담 없이 보내실수 있습니다.

보내기 귀찮다 ,너무 번거롭다 하면
노란마켓은 기사님께서 직접 픽업도 하러 가십니다.
*픽업요청은 번개톡 또는 직통상담으로 신청하시면 됩니다.

-

※ 중고거래 특성상 사기당하는 경우가 자주 발생하고,
말도 안되는 이유로 금액을 낮게 측정하는 경우가 많습니다.

그 . 래 . 서 
노란마켓은 고객님께서 금액이 마음에 들지 않으면
⛔무ㆍ조ㆍ건ㆍ무ㆍ료ㆍ반ㆍ송 ⛔

모르는 불안한 업체에 기계보냈다가 후회하지마시고,
인증된 법인기업 노란마켓에 보내주세요!


-

⭐️거래방법
①상담 후 택배 보내주시면 즉시 검사후 연락 드리고 바로 현금이체 해드립니다!
②택배 보낸 후 문자로 보내시는 제품, 계좌번호, 운송장을 남겨주세요.
③후기에 별 다섯개 + 팔로잉하고 인증샷 보내면 5천원 추가로 드립니다! 

⭐️택배주소
받는 이 : 노란마켓 번개장터 매입팀
전화번호 : ***-****-**** [매입팀 직통번호]
주소 : 서울특별시 광진구 군자로 70, 2층 노란마켓 본사 매입2팀

⭐️노란마켓 직통상담💁🏻 ♀️
카톡상담 이용시 더 빠른 답변을 받을 수 있습니다.
문의번호 : ***-****-****
카카오톡 : ****://pf.kakao.com/_rajsxb

무료배송으로 했더니 타업체들의 영업방해 목적 배송이 늘어나네요, 
실매입가 만원미만 또는 폐폰은 택배비 지원이 불가능합니다.",123,8096,서울특별시 광진구 군자동
4_91,애플워치 se 미개봉,"380,000원",20시간 전,,0,181,부산광역시 사하구 괴정제4동지역인증
4_92,애플워치3 42mm 스페이스 그레이 (GPS),"184,900원",21시간 전,"2020년 8월 30일에 구매했습니다. 
아직 1년도 안 지났어요.  배터리 성능 100% 입니다! 

구매 후 계속 필름 붙인 상태로 지내다가 최근에 필름 제거해서 화면은 거의 기스 없고 말짱해요! 그래도 중고 제품이다보니 사용감이 있을 수 밖에 없어요. 예민하시면 새상품 구매하시는 거 추천드립니다. 

구매하시면 애플워치 구매할 때 같이 산 검정 스트랩(가죽x), 충전기 선, 필름 두 장 드려요! 

에눌은 불가능합니다 😅 포장 꼼꼼하게 해드리겠습니다. 

자세한 건 번톡으로 문의 부탁드립니다 :) ",10,173,전국
