,title,price,time,content,like,Attention,location
1_53,애플워치SE 스트램 38/40mm,"17,000원",16시간 전,"4월19일 구입하여 오늘 4월21일 배송 받았습니다.
새상품입니다.
제가 생각했던 디자인이 아니어서 받자마자 판매해요. 동네분이면 더욱 좋구요! 배송비제외하고 21000원에 샀는데 17000원 올려요.. 네고 가능하니 연락 많이 주세요!
상자랑 뽁뽁이도 그대로 입니다. 시계줄 조절하는 것도 같이드려요!

애플워치SE메탈 스트랩 실버 38/40mm",1,19,경기도 수원시 권선구 호매실동
1_54,실사용 3주 애플워치6 44mm GPS 골드 SS급 제품,"440,000원",16시간 전,"실사용 3주 애플워치6 44mm GPS 골드 SS급 제품 

구성품: 풀박스
보증기간: 22년 3월말

SS급 제품입니다.

✔구매전 꼭! 읽어주세요✔

* 아이폰/아이패드 제품군은 아이티팜 자체 30일 무상보증 서비스가 적용 됩니다.(고객의 과실로인한 파손이나 침수는 해당되지 않습니다.)

* 직거래를 원하시는 분은 대구/경산 영남대역 5번 출구에 위치한 매장에서 거래 가능합니다.

* 사진에 찍히지 않는 미세기스와 찍힘이 있을수도 있습니다. 구매시 참고 부탁드립니다.(미개봉 신품은 해당사항 아님)

* 번개페이 거래시 환불 및 교환 되지 않습니다.(제품하자일 경우 가능)

* 절충은 불가 합니다. 양해 부탁드립니다.

✔직거래, 택배, 퀵, 터미널택배, KTX택배 모두 가능합니다.
✔무조건 당일 발송 해드립니다.
✔원하시는 오피스 설치 해드립니다.(맥,태블릿 제외)

● 번개톡은 응답이 늦으니 전화나 카톡 부탁드려요!●",2,224,대구광역시 중구 남산2동지역인증
1_55,애플워치 에르메스 디클로이먼트 버클 스트랩 레플리카38mm.40mm,"25,000원",16시간 전,"에르메스 디클로이먼트 버클 스트랩 레플리카 팝니다
38mm 40mm 호환 
1회착용 
퀄리티 좋음",6,278,대구광역시 달서구 월성2동
1_56,애플워치se 44 삽니다,"310,000원",17시간 전,"상태좋은 중고 미개봉품 사봅니다
부산 직거래 가능 제가 갑니다!",0,41,부산광역시 서구 남부민제2동지역인증
1_57,애플워치se 44 삽니다,"310,000원",17시간 전,"상태좋은 중고 미개봉품 사봅니다
부산 직거래 가능 제가 갑니다!",0,41,부산광역시 서구 남부민제2동지역인증
1_58,애플워치 정품 스트랩 팝니다,"40,000원",17시간 전,"애플워치 정품 스트랩 팝니다 
정품 스포츠 밴드 입니다
한개당 4만원 입니다
직거래는 부산 에서 합니다 ",0,46,부산광역시 부산진구 전포제1동지역인증
1_59,애플워치 정품 스트랩 팝니다,"40,000원",17시간 전,"애플워치 정품 스트랩 팝니다 
정품 스포츠 밴드 입니다
한개당 4만원 입니다
직거래는 부산 에서 합니다 ",0,46,부산광역시 부산진구 전포제1동지역인증
1_60,중고폰매입 아이폰.아이폰12아이폰11.아이폰XS.아이폰X.S20.노트20,"999,000원",2일 전,"*** 필독 번톡알림이 울리지 않아 답변이 늦을수 있습니다. 카톡.문자.전화로 연락주시면 빠른답변드리겠습니다 ***


[24시간 친절상담]

카카오톡 1:1오픈채팅 
https://open.kakao.com/o/sIYqIl5

CACA0 : may1318

메이통신 연락처 : ０１０-５９２６-１５０３

통화.문자 ０１０-５９２６-１５０３


안녕하세요~~!!! 
최고가로 매입하는 중고폰 매입전문업체 
메이통신입니다. 

저희 메이통신으로 연락주시면 
최고가격으로 매입해드리도록 하겠습니다. 

CACA0 : may1318 (24시간 상담환영) 
메이통신 연락처 : ０１０-５９２６-１５０３

★☆ 모든 중고폰 & 파손액정 최고가 매입 ☆★


 [] 방문주소 []  

서울시 금천구 가산디지털1로 84 에이스하이앤드8차 메이통신

7호선 가산디지털단지역 도보 10분거리

※찜.팔로우 3천원 쏩니다!!※

○ 택배로 보내실때 박스.유심.필름.케이스 
    전부 빼고 보내주세요 
    모두 폐기처분합니다. ○ 


[ 침수.파손.고장폰도 최고가 매입 ]

[ 분실.습득폰은 절대매입하지 않습니다 ]

[ 택배거래시 도착당일 제품확인후 
  신속.정확하게 최고가로 입금해드립니다 ]



 
 ☆ 휴대폰은 꼭 초기화해서 보내주세요  초기화안된폰은 매입안됩니다  ☆",510,38571,서울특별시 금천구 가산동지역인증
1_61,애플워치 se 44 실버 팝니다,"270,000원",17시간 전,"애플워치 se 44 실버

2일전에 구매한 제품 팝니다 ",0,100,경상남도 김해시 삼안동지역인증
1_62,애플워치 4 40mm GPS,"300,000원",17시간 전,"애플워치 4 40mm GPS 입니다 모든 줄, 충전기 포함이고 44mm를 원하게 되서 판매합니다 택배배송또는 직거래 모두 환영합니다 직거래는 인천 영종도에서 하고싶습니다 (주안5동도 환영)",2,58,인천광역시 중구 운서동지역인증
1_63,애플워치5 에르메스 누와르 한정판,"1,100,000원",17시간 전,"작년에 구매하였고
내년 초까지 a/s기간 남았습니다

스트랩만 4번정도 사용하였고
가죽(에르메스 정품)은 미사용 입니다

거의 착용하지 않아 새상품 입니다",0,53,전국
1_64,애플워치se 40mm 스페이스그레이 상태최상,"330,000원",17시간 전,배터리성능 100% 거의새것 기스 오염 하자X,2,77,인천광역시 연수구 연수2동
1_65,"(웨어러블)에어팟,애플워치.최고가 매입!!","777,777,777원",1달 전,"번개장터에 드디어 ⭐노란마켓⭐이 떴다!

❤매입 특별기간❤
""지금 중고폰 판매시 최대 5만원 추가지급"" 
-

❓
개인거래여서 잠수타면 어떡하지 걱정되시나요?
생각했던 금액이 아닐까봐 걱정되시나요?

❗
이제는 그런 걱정 할 필요 없습니다!

믿을만한 브랜드여서 믿고 보낼수 있고,
금액이 안맞아도 무료반송이여서, 부담 없이 보내실수 있습니다.

보내기 귀찮다 ,너무 번거롭다 하면
노란마켓은 기사님께서 직접 픽업도 하러 가십니다.
*픽업요청은 번개톡 또는 직통상담으로 신청하시면 됩니다.

-

※ 중고거래 특성상 사기당하는 경우가 자주 발생하고,
말도 안되는 이유로 금액을 낮게 측정하는 경우가 많습니다.

그 . 래 . 서 
노란마켓은 고객님께서 금액이 마음에 들지 않으면
⛔무ㆍ조ㆍ건ㆍ무ㆍ료ㆍ반ㆍ송 ⛔

모르는 불안한 업체에 기계보냈다가 후회하지마시고,
인증된 법인기업 노란마켓에 보내주세요!


-

⭐️거래방법
①상담 후 택배 보내주시면 즉시 검사후 연락 드리고 바로 현금이체 해드립니다!
②택배 보낸 후 문자로 보내시는 제품, 계좌번호, 운송장을 남겨주세요.
③후기에 별 다섯개 + 팔로잉하고 인증샷 보내면 5천원 추가로 드립니다! 

⭐️택배주소
받는 이 : 노란마켓 번개장터 매입팀
전화번호 : ***-****-**** [매입팀 직통번호]
주소 : 서울특별시 광진구 군자로 70, 2층 노란마켓 본사 매입2팀

⭐️노란마켓 직통상담💁🏻 ♀️
카톡상담 이용시 더 빠른 답변을 받을 수 있습니다.
문의번호 : ***-****-****
카카오톡 : ****://pf.kakao.com/_rajsxb

무료배송으로 했더니 타업체들의 영업방해 목적 배송이 늘어나네요, 
실매입가 만원미만 또는 폐폰은 택배비 지원이 불가능합니다.",123,8084,서울특별시 광진구 군자동
1_66,애플워치3 스그 42mm (스트랩5개),"270,000원",17시간 전,"뒷면에 흠집 말고는 하자 없습니다.
그냥 새제품이예요.
스트랩 가격만 합쳐도 5만원 넘어요..
사놓고 얼마 쓰지 않아 판매해요
배터리 성능 100%입니다.",1,72,대구광역시 수성구 상동지역인증
1_67,애플워치5,"480,000원",17시간 전,"제 손목에는 큰거같아서 판매합니다. 시착해보고 딱 2번 차고 나갔습니다. 
상태: 새거랑 다른거없음
쿨거 네고 가능
",0,56,경기도 고양시 덕양구 화전동지역인증
1_68,애플워치5,"480,000원",17시간 전,"제 손목에는 큰거같아서 판매합니다. 시착해보고 딱 2번 차고 나갔습니다. 
상태: 새거랑 다른거없음
쿨거 네고 가능
",0,56,경기도 고양시 덕양구 화전동지역인증
1_69,애플워치5,"480,000원",17시간 전,"제 손목에는 큰거같아서 판매합니다. 시착해보고 딱 2번 차고 나갔습니다. 
상태: 새거랑 다른거없음
쿨거 네고 가능
",0,56,경기도 고양시 덕양구 화전동지역인증
1_70,애플워치se,"310,000원",17시간 전,"애플 홈페이지 정품 구매했습니다! 구매 후 2~3일 정도 집에서만 차보고 밖에서 사용한 적 없습니다! 팔목이 가늘어서 생각보다 너무 커서 판매합니다. 
직거래 하시면 5000원 에눌 해드립니다. 그 이상은 에눌 안되니 참고 해주세요~",20,389,경기도 용인시 기흥구 구갈동
1_71,애플워치5,"480,000원",17시간 전,"제 손목에는 큰거같아서 판매합니다. 시착해보고 딱 2번 차고 나갔습니다. 
상태: 새거랑 다른거없음
쿨거 네고 가능
",0,56,경기도 고양시 덕양구 화전동지역인증
1_72,애플워치se,"310,000원",17시간 전,"애플 홈페이지 정품 구매했습니다! 구매 후 2~3일 정도 집에서만 차보고 밖에서 사용한 적 없습니다! 팔목이 가늘어서 생각보다 너무 커서 판매합니다. 
직거래 하시면 5000원 에눌 해드립니다. 그 이상은 에눌 안되니 참고 해주세요~",20,389,경기도 용인시 기흥구 구갈동
1_73,애플워치SE 스트랩,"17,000원",17시간 전,"4월19일 구입하여 오늘 4월21일 배송 받았습니다.
새상품입니다.
제가 생각했던 디자인이 아니어서 받자마자 판매해요. 동네분이면 더욱 좋구요! 배송비제외하고 21000원에 샀는데 17000원 올려요.. 네고 가능하니 연락 많이 주세요!
상자랑 뽁뽁이도 그대로 입니다. 시계줄 조절하는 것도 같이드려요!

애플워치SE메탈 스트랩 실버 38/40mm",0,38,경기도 수원시 권선구 호매실동
1_74,애플워치 케이스 블랙,"5,400원",17시간 전,"애플워치 se 사이드 혹은 다른 40mm 사이즈용 애플워치 케이스 입니다. 새제품이고 색상은 블랙이에요. 

샘플 사진도 같이 올립니다. 

문의 주세요",2,209,서울특별시 송파구 방이1동지역인증
1_75,애플워치 가죽스트랩,"10,000원",17시간 전,"38/40mm, 42/44mm 각 하나씩 있습니다.
2개씩 구매해 하나는 판매합니다.
포장 그대로 사용하지 않은 새상품입니다.
우편하시면 -2000원입니다! (5-7일정도 걸립니다.)",2,60,전국
1_76,애플워치3,"200,000원",18시간 전,애플워치 배터리 상태100이구요 상태 완전SS급입니다 진심실착2번입니다 얼른 싸게 가져가세요 풀박스입니다 사시면 스트랩 한개더드려요 쿨거하시면 에눌가능🥰,11,166,충청북도 청주시 상당구 용담.명암.산성동지역인증
1_77,명품 애플워치 스트랩 고야드,"17,900원",17시간 전,"﻿
한 두번 사용하면 가죽이 갈라지거나 고리가 풀리는 등의 내구성 문제를 겪으셨나요?""
본 제품은 디자인과 실용성 모두 신경 쓴 제품으로 살에 닿는 부분에 부드러운 가죽을 사용하고 꼼꼼한 마감으로 사용에 불편함이 없도록 했습니다. 또한 연결 부위가 잘 풀리지 않도록 내구성 강화에 신경썼습니다.

네이버 스토어에서도 판매 진행하고 있습니다
https://m.smartstore.naver.com/dmarco/products/5530562215

사이즈는 38mm/40mm와 42mm/44mm 두 가지 모두 준비되어 있어 애플워치 전 기종 호환가능 합니다.
또한 줄이 두껍지 않아 남녀 모두 이쁘게 착용하실 수 있습니다 :)

﻿
공장에서 들여와 재고를 직접 보유하고 있는 제품입니다.(해외배송X)
판매자가 직접 상품 검수 후에 국내배송으로 보내드리기 때문에
하자 없는 제품을 빠른 배송으로 만나보실 수 있습니다. :)

무료배송입니다.﻿﻿",7,204,경기도 의정부시 호원1동지역인증
1_78,명품 애플워치 스트랩 고야드,"17,900원",17시간 전,"﻿
한 두번 사용하면 가죽이 갈라지거나 고리가 풀리는 등의 내구성 문제를 겪으셨나요?""
본 제품은 디자인과 실용성 모두 신경 쓴 제품으로 살에 닿는 부분에 부드러운 가죽을 사용하고 꼼꼼한 마감으로 사용에 불편함이 없도록 했습니다. 또한 연결 부위가 잘 풀리지 않도록 내구성 강화에 신경썼습니다.

네이버 스토어에서도 판매 진행하고 있습니다
https://m.smartstore.naver.com/dmarco/products/5530562215

사이즈는 38mm/40mm와 42mm/44mm 두 가지 모두 준비되어 있어 애플워치 전 기종 호환가능 합니다.
또한 줄이 두껍지 않아 남녀 모두 이쁘게 착용하실 수 있습니다 :)

﻿
공장에서 들여와 재고를 직접 보유하고 있는 제품입니다.(해외배송X)
판매자가 직접 상품 검수 후에 국내배송으로 보내드리기 때문에
하자 없는 제품을 빠른 배송으로 만나보실 수 있습니다. :)

무료배송입니다.﻿﻿",7,204,경기도 의정부시 호원1동지역인증
1_79,아이폰 애플워치 충전기,"17,000원",17시간 전,"사용 몇번안했구요 밑에 나사가 몇개 없는데 사용상에는 큰 문제 없습니다!
아직 안팔렸어요",21,2010,울산광역시 울주군 온양읍지역인증
1_80,아이폰 애플워치 충전기,"17,000원",17시간 전,"사용 몇번안했구요 밑에 나사가 몇개 없는데 사용상에는 큰 문제 없습니다!
아직 안팔렸어요",21,2010,울산광역시 울주군 온양읍지역인증
1_81,아이폰 애플워치 충전기,"17,000원",17시간 전,"사용 몇번안했구요 밑에 나사가 몇개 없는데 사용상에는 큰 문제 없습니다!
아직 안팔렸어요",21,2010,울산광역시 울주군 온양읍지역인증
1_82,애플워치5 에르메스 40mm 판매합니다,"800,000원",17시간 전,"애플워치5 에르메스 40mm 판매합니다
리퍼는 올해 12월까지 입니다
배터리성능은 99 입니다
상태는 전체적으로 스테인레스 특성상
테두리 생활기스 제외 깔끔한 상태 입니다
구성은 기기 충전기 에르메스 스포츠 구성입니다
에르메스 가죽밴드는 제외 가격 입니다
직거래는 구파발역 입니다
네고 및 안전거래 요청은 사양합니다
감사합니다",5,149,서울특별시 은평구 진관동
1_83,애플워치5 에르메스 40mm 판매합니다,"800,000원",17시간 전,"애플워치5 에르메스 40mm 판매합니다
리퍼는 올해 12월까지 입니다
배터리성능은 99 입니다
상태는 전체적으로 스테인레스 특성상
테두리 생활기스 제외 깔끔한 상태 입니다
구성은 기기 충전기 에르메스 스포츠 구성입니다
에르메스 가죽밴드는 제외 가격 입니다
직거래는 구파발역 입니다
네고 및 안전거래 요청은 사양합니다
감사합니다",5,150,서울특별시 은평구 진관동
1_84,애플워치 투명스트랩 44mm,"10,000원",17시간 전,"네이버팜에서 구매했고
스트랩 너무 많아서 뜯지도 않고 판매해요
시계줄 조절기구 미포함입니다 ",4,370,서울특별시 강동구 길동지역인증
1_85,애플워치 정품 스트랩 팝니다,"40,000원",18시간 전,"애플워치 정품 스트랩 팝니다 
정품 스포츠 밴드 입니다
한개당 4만원 입니다
직거래는 부산 에서 합니다 ",0,46,부산광역시 부산진구 전포제1동지역인증
1_86,애플워치5 gps 나이키 44mm,"480,000원",17시간 전,"풀커버 케이스써서 케이스빼면 상태진짜좋아요
리퍼남아있어요

나이키줄은 미개봉상태입니다",3,1089,부산광역시 연제구 연산제2동지역인증
1_87,애플워치SE나이키 44mm,"350,000원",18시간 전,"액정필름 부착 후,
다른 밴드로 1회 착용했습니다.

새상품이나 다름 없겠쥬ㅎㅎ

직거래 또는 택배(본인부담) 가능합니다.
",3,127,서울특별시 중랑구 망우본동지역인증
1_88,애플워치 38mm 42mm 투명 젤리케이스,"6,000원",17시간 전,새상품 개당 택포 6000입니다,10,705,서울특별시 노원구 상계1동지역인증
1_89,애플워치SE 스트램 38/40mm,"17,000원",17시간 전,"4월19일 구입하여 오늘 4월21일 배송 받았습니다.
새상품입니다.
제가 생각했던 디자인이 아니어서 받자마자 판매해요. 동네분이면 더욱 좋구요! 배송비제외하고 21000원에 샀는데 17000원 올려요.. 네고 가능하니 연락 많이 주세요!
상자랑 뽁뽁이도 그대로 입니다. 시계줄 조절하는 것도 같이드려요!

애플워치SE메탈 스트랩 실버 38/40mm",1,19,경기도 수원시 권선구 호매실동
1_90,중고폰매입 아이폰.아이폰12아이폰11.아이폰XS.아이폰X.S20.노트20,"999,000원",2일 전,"*** 필독 번톡알림이 울리지 않아 답변이 늦을수 있습니다. 카톡.문자.전화로 연락주시면 빠른답변드리겠습니다 ***


[24시간 친절상담]

카카오톡 1:1오픈채팅 
https://open.kakao.com/o/sIYqIl5

CACA0 : may1318

메이통신 연락처 : ０１０-５９２６-１５０３

통화.문자 ０１０-５９２６-１５０３


안녕하세요~~!!! 
최고가로 매입하는 중고폰 매입전문업체 
메이통신입니다. 

저희 메이통신으로 연락주시면 
최고가격으로 매입해드리도록 하겠습니다. 

CACA0 : may1318 (24시간 상담환영) 
메이통신 연락처 : ０１０-５９２６-１５０３

★☆ 모든 중고폰 & 파손액정 최고가 매입 ☆★


 [] 방문주소 []  

서울시 금천구 가산디지털1로 84 에이스하이앤드8차 메이통신

7호선 가산디지털단지역 도보 10분거리

※찜.팔로우 3천원 쏩니다!!※

○ 택배로 보내실때 박스.유심.필름.케이스 
    전부 빼고 보내주세요 
    모두 폐기처분합니다. ○ 


[ 침수.파손.고장폰도 최고가 매입 ]

[ 분실.습득폰은 절대매입하지 않습니다 ]

[ 택배거래시 도착당일 제품확인후 
  신속.정확하게 최고가로 입금해드립니다 ]



 
 ☆ 휴대폰은 꼭 초기화해서 보내주세요  초기화안된폰은 매입안됩니다  ☆",510,38572,서울특별시 금천구 가산동지역인증
1_91,애플워치SE나이키 44mm,"350,000원",18시간 전,"액정필름 부착 후,
다른 밴드로 1회 착용했습니다.

새상품이나 다름 없겠쥬ㅎㅎ

직거래 또는 택배(본인부담) 가능합니다.
",3,127,서울특별시 중랑구 망우본동지역인증
1_92,애플워치 38mm 42mm 투명 젤리케이스,"6,000원",17시간 전,새상품 개당 택포 6000입니다,10,705,서울특별시 노원구 상계1동지역인증
1_93,애플워치6 44mm 나이키 에디션,"500,000원",18시간 전," 애플워치6 44mm 나이키 에디션 팝니다

하자&기스 사진에 보시는대로 없습니다
풀박스상태입니다

거래는 직거래 선호하며 택배거래시 계좌 선으로 합니다

직거래 지역은 동두천 지행역에서 가능해여

스트랩은 기본&가죽 있습니다 둘다 착용시 티는 안느는데 미착용시에는 사용흔적 있습니다",1,148,전국
1_94,애플워치1 아이클라우드락,"50,000원",18시간 전,"아이클라우드 락된거 팝니다 중고로 샀는데 그분이 계정초기화를 안한상태로 주셔서 억지로 풀다가 잠겼습니다 업체에 맏기면 푸실수있답니다 학생이라 돈없어서 팝니다ㅠㅠ

무배이고 시계줄까지 줍니다 ",1,159,경기도 남양주시 화도읍지역인증
1_95,중고폰매입 아이폰.아이폰12아이폰11.아이폰XS.아이폰X.S20.노트20,"999,000원",2일 전,"*** 필독 번톡알림이 울리지 않아 답변이 늦을수 있습니다. 카톡.문자.전화로 연락주시면 빠른답변드리겠습니다 ***


[24시간 친절상담]

카카오톡 1:1오픈채팅 
https://open.kakao.com/o/sIYqIl5

CACA0 : may1318

메이통신 연락처 : ０１０-５９２６-１５０３

통화.문자 ０１０-５９２６-１５０３


안녕하세요~~!!! 
최고가로 매입하는 중고폰 매입전문업체 
메이통신입니다. 

저희 메이통신으로 연락주시면 
최고가격으로 매입해드리도록 하겠습니다. 

CACA0 : may1318 (24시간 상담환영) 
메이통신 연락처 : ０１０-５９２６-１５０３

★☆ 모든 중고폰 & 파손액정 최고가 매입 ☆★


 [] 방문주소 []  

서울시 금천구 가산디지털1로 84 에이스하이앤드8차 메이통신

7호선 가산디지털단지역 도보 10분거리

※찜.팔로우 3천원 쏩니다!!※

○ 택배로 보내실때 박스.유심.필름.케이스 
    전부 빼고 보내주세요 
    모두 폐기처분합니다. ○ 


[ 침수.파손.고장폰도 최고가 매입 ]

[ 분실.습득폰은 절대매입하지 않습니다 ]

[ 택배거래시 도착당일 제품확인후 
  신속.정확하게 최고가로 입금해드립니다 ]



 
 ☆ 휴대폰은 꼭 초기화해서 보내주세요  초기화안된폰은 매입안됩니다  ☆",510,38572,서울특별시 금천구 가산동지역인증
1_96,애플워치6 44mm 나이키 에디션,"500,000원",18시간 전," 애플워치6 44mm 나이키 에디션 팝니다

하자&기스 사진에 보시는대로 없습니다
풀박스상태입니다

거래는 직거래 선호하며 택배거래시 계좌 선으로 합니다

직거래 지역은 동두천 지행역에서 가능해여

스트랩은 기본&가죽 있습니다 둘다 착용시 티는 안느는데 미착용시에는 사용흔적 있습니다",1,148,전국
1_97,(정품)애플워치3 gps 42mm(스페이스그레이),"198,000원",17시간 전,"상태:새상품급

풀구성

여분 끈 여분 워치줄 드립니다

배터리 성능 100% 일절에 미세 기스 조차 없음

구성품 하나 빠진거 없이 다 있습니다

급하게 싸게 팝니다 ",17,316,경기도 용인시 처인구 역삼동지역인증
1_98,애플워치5 (스페이스 그레이 <44mm>  - wifi) 상태 굳,"410,000원",17시간 전,"🌸 애플워치 5 - 44mm 스그 (GPS) 

색상 교환 원해요ㅜㅜㅜ 실버 원합니다ㅜㅜㅜ

🌸 예쁘고 좋은 애플워치 업어가세요~~ 

🌸 애플워치 시리즈

🌸 모두 편하게 문의 주세요!

🌸 판매도 진행하니 편하게 문의 주세요◡̈ 

🌸 배터리 성능 96% !

🌸 미세한 기스가 있지만 전혀 불편하지 않을 거에요!

🌸 AOD가 정말 엄청 편합니다 ◡̈ 

🌸 거래 하시면 TPU 풀커버 케이스 검정도 같이 드려요!


🌸 직거래, 택배거래, 모든 거래 환영 :)

🌸 찔러보기, 비교하기, 문의하기, 에눌 편하게 하셔요☺️",19,1870,경기도 이천시 장호원읍지역인증
